-16.0	1	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.141993512002200	0.000000000000000	0.140832677813276	0.000000000000000	0.226810027209325	0.000000000000000	0.340516696509529	0.000000000000000	0.320637253056166	0.000000000000000	0.374118158721039	0.000000000000000	0.410137696430650	0.000000000000000	0.406543904530360	0.000000000000000	0.338297176429143	0.000000000000000	0.240526058704260	0.000000000000000	0.222392640708950	0.000000000000000	0.241506820166314	0.000000000000000	0.240795582926292	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Dose Interpolated
Ycm	ROW	
16.0	65	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.155227401213672	0.000000000000000	0.200734429671154	0.000000000000000	0.146897036717924	0.000000000000000	0.216320226451536	0.000000000000000	0.268721025788101	0.000000000000000	0.278407644239595	0.000000000000000	0.277275545008892	0.000000000000000	0.330903537450899	0.000000000000000	0.294503369831160	0.000000000000000	0.186036060291068	0.000000000000000	0.187404089767336	0.000000000000000	0.211172120370293	0.000000000000000	0.204385690815002	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.5	64	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.223850005239900	0.198031338848778	0.193936268644728	0.200057242509294	0.189687239430423	0.229816007930974	0.265559359822109	0.255560940371834	0.274405073639863	0.333966995192550	0.409033071501913	0.398698205784078	0.426325273724306	0.396794123557473	0.428969239020327	0.416087150144863	0.426457632862091	0.348769366083104	0.284915770226996	0.271805880167878	0.291312902459917	0.253794373172197	0.242664137760820	0.247270210799428	0.277611047838227	0.253379951715568	0.241949047173259	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.0	63	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.247467903916566	0.242973826911369	0.219111680296812	0.230625646585290	0.215871032290870	0.251290745432431	0.317120395753442	0.289555217697096	0.265959101573826	0.319810087918456	0.383708809840324	0.443184511697221	0.481026833670497	0.466977408453746	0.454606436476369	0.450788059573139	0.478018191246135	0.438782722995441	0.389200691412168	0.340706365391061	0.324958787693531	0.311055191551737	0.293796362700714	0.280237716698901	0.257633537228374	0.284463601172773	0.289574021035785	0.262290803751024	0.241104723635025	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.5	62	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.251813189965173	0.277810057660932	0.281465718192196	0.274757514211407	0.293583605108750	0.269751464078093	0.282484314254988	0.301029941960308	0.309582013639007	0.315812410814474	0.355167366619809	0.419196534197629	0.498969331776150	0.501604197792206	0.505951089943811	0.488673450230813	0.441558371549723	0.472035061785652	0.461454376461371	0.423164555185761	0.363750212231548	0.355034551246040	0.334152713352788	0.317770092944301	0.326856829105698	0.305219857409511	0.313035798588705	0.309610257674494	0.276535423160029	0.283887278653729	0.261888920102070	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.0	61	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.246229989609129	0.291011068136868	0.330493418569792	0.314562790790201	0.304869053247870	0.306774870519268	0.287066904657765	0.298682393006120	0.294933044193795	0.330438618187061	0.332541161425252	0.388342914925584	0.438940628554233	0.503144784298891	0.520469535778364	0.544175608416054	0.552577902953348	0.513992414395942	0.507109307885380	0.497544051408092	0.478252940637958	0.414836520304036	0.397276491706295	0.359446703095769	0.316274466618004	0.332441035040997	0.323353264715267	0.341533055867140	0.359295787913460	0.336900874723216	0.356020047717793	0.305319048982397	0.280263285886582	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.5	60	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.281040862422446	0.289511513367797	0.335507674403380	0.338515780327305	0.341422973150945	0.313401624395403	0.341579919062686	0.335480319742053	0.330245308917933	0.352227941443776	0.384698253490191	0.403727548830172	0.426722503103043	0.490198470687504	0.554199641086817	0.562909232422751	0.597703904988693	0.592805269070628	0.554724075195318	0.552633493158970	0.543359580647659	0.507438488808479	0.420066436640340	0.414145066515368	0.390083140705987	0.374411234560325	0.363279579725019	0.369182040411126	0.370447372251129	0.368032665479307	0.355752240101582	0.339861339865893	0.323103942223144	0.313045146569361	0.283479573965505	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.0	59	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.285724449730961	0.299351044749355	0.295267527036232	0.331737983203343	0.346639055185105	0.335270572629715	0.265734552120111	0.347862667026506	0.383029146329829	0.381548804904323	0.399035159173185	0.451120405293655	0.470948277302201	0.481128182787548	0.540931110005921	0.591134324951721	0.579263847837131	0.624066151769060	0.666215193145154	0.623718164208775	0.605341008907523	0.601708679339849	0.588074997307957	0.496918713801092	0.449154197008851	0.436851782780106	0.428007751192290	0.427385114720707	0.419647944953089	0.419456990952159	0.386635261651057	0.370666241662761	0.324569129421054	0.358869558635183	0.365333784202211	0.309732669343181	0.246817967214518	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.5	58	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.334607629594308	0.333622933621068	0.335371339807781	0.339314477050602	0.349537676188655	0.374339176447495	0.387285710062697	0.379285270346397	0.401107050593399	0.418608776180312	0.413885605196346	0.478047536665455	0.549799931209043	0.518390835061272	0.485910840739025	0.598173825124241	0.690142700877013	0.660845522089622	0.653081661105261	0.696424530667162	0.668592379587103	0.677907213289542	0.670059130496255	0.625716004961231	0.530379224247217	0.511822749071496	0.480162042213295	0.483680041181199	0.498605183012430	0.483673247230959	0.501097384953359	0.442011537634901	0.415708335477351	0.389107373640137	0.422471378694323	0.376045565601715	0.343299351990491	0.314458082449219	0.333910081100159	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.0	57	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.265598841960515	0.335656618869280	0.378788315351221	0.377344995536378	0.377081365169741	0.397749309219793	0.413894264353522	0.445374948121510	0.463013768609379	0.463991552714618	0.476413302601674	0.503308674638226	0.549469451083246	0.588626260656837	0.566904290994820	0.605258896976474	0.675710648875002	0.738593152902317	0.720893878539083	0.765554007416213	0.797808888831131	0.784885025810733	0.767636334167287	0.755650613781490	0.714350667793494	0.630429372457602	0.587595532816621	0.557604297495953	0.527945188306780	0.552285906631406	0.515342476004958	0.511876907923174	0.464605168457838	0.456199597393341	0.393680650967821	0.434900959908346	0.373077747519837	0.369439926110849	0.333804929491707	0.360920273943442	0.352433045923719	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.5	56	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.365852606227554	0.347474531732007	0.363631688571076	0.401898741996453	0.418138961816769	0.429264648675907	0.450483931167254	0.480757893241377	0.517306049460441	0.505906694468036	0.515432089054022	0.549992222108165	0.573466339671638	0.637410597998447	0.688331369340240	0.675311510416245	0.692509807297048	0.789089587174365	0.867625383318170	0.864442980861728	0.890431601189376	0.880903313860102	0.905502500657409	0.894487175464450	0.870556322668923	0.807841002377285	0.689392064973078	0.666499495312183	0.634714426647118	0.637202070134835	0.667250779201455	0.596787857862362	0.566462602276542	0.542854291110730	0.550804234670354	0.515648607128687	0.550374062451402	0.455652681815870	0.427577675441362	0.394187412503947	0.423533039258182	0.397145853327689	0.373796896365183	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.0	55	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.394379948363682	0.397988941567757	0.394814990168882	0.417203812803769	0.447036002246745	0.456424026466803	0.471354336549863	0.518329909324422	0.541347327984292	0.548316384614141	0.527874870748301	0.600726011611038	0.634657157105326	0.667707209105604	0.738375231898663	0.756729476192312	0.753500574032873	0.823178593671984	0.920512509207242	0.977720197412693	0.978821060400283	0.976744839684627	0.929870264762493	1.004410768410096	1.034253544364179	0.998454882059163	0.957064954073644	0.832618832070496	0.754295956811914	0.757005884479590	0.718897886383988	0.710272543924491	0.638095573966492	0.637803853812406	0.589545159038186	0.591029583496275	0.567735480425172	0.549845926975903	0.471581241850879	0.453784602740755	0.391834005824536	0.432445957225201	0.438820431763672	0.406886061166058	0.407927745023335	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
10.5	54	0.000000000000000	0.000000000000000	0.000000000000000	0.382981157867061	0.425132878056389	0.436908221510912	0.450714494156532	0.463332570228375	0.484564211360978	0.489166805253837	0.556506969813070	0.610134041596279	0.618438547126866	0.606737290263530	0.662488967368824	0.724939929536503	0.738029291281707	0.724330107746790	0.817762947665847	0.846710729497472	0.896425194985671	0.926191484150776	1.040438750268048	1.143921836725078	1.131828352075741	1.107856432386355	1.119774655766800	1.148016763856303	1.150859849877637	1.131944707129905	1.064044797276624	0.929722352423347	0.912729450562702	0.920115268075340	0.850693744404748	0.816845936146030	0.778273270901945	0.757112079968404	0.705816016441402	0.656033459851389	0.636634813640546	0.609692923176158	0.552964517672844	0.524145487846242	0.476065501521284	0.475596352054413	0.458384916506845	0.406999171512042	0.399481155846777	0.358025349093748	0.000000000000000	0.000000000000000	0.000000000000000
10.0	53	0.000000000000000	0.000000000000000	0.391387644830258	0.420530881862806	0.486262184483901	0.491683302787136	0.507802194717958	0.518916881946940	0.538721467714953	0.589055996099250	0.655372695852303	0.692577937105116	0.715535528663363	0.746204154574718	0.790403778926962	0.836955525382481	0.868189970738211	0.907584663843718	0.961635721520463	1.004017961839583	1.059297992261562	1.111625220477887	1.171129170989098	1.270560244676459	1.296714078791247	1.305423115360357	1.293355162062048	1.310731120129543	1.289224384160161	1.278910161013539	1.237447175479599	1.122680327698447	1.046784224940210	1.014850599706867	0.946915887013633	0.942986040675374	0.901039493526856	0.874611184291350	0.820573366907629	0.764913453943425	0.713077391109463	0.677051026634781	0.606438417818098	0.581813938445525	0.512686160359946	0.520436727457599	0.512123710697253	0.463250879829503	0.424972357757981	0.408369512428958	0.403231078122830	0.000000000000000	0.000000000000000
9.5	52	0.000000000000000	0.389542229147474	0.413215849360945	0.421492540270003	0.514731521894720	0.535760610435775	0.558000561305196	0.565811295126473	0.607260147826097	0.672963015575907	0.723368525588391	0.789269482308520	0.827459065195401	0.872140020445018	0.927255186447414	0.964288422328250	1.028940417720733	1.076182855369408	1.115112984329818	1.148427404078835	1.232983712841124	1.289882234510114	1.390789858066792	1.470475892200414	1.510071132707719	1.523766788201779	1.526831741728654	1.512328170439660	1.501338037158529	1.457024377284491	1.394412758017451	1.276767557950631	1.231224099409635	1.145587018798285	1.140751274303287	1.107142846014975	1.058972052226551	1.019719796762510	0.937554696421786	0.869969597905218	0.826053117678819	0.778995374435404	0.712750450400477	0.683985687757815	0.613803644667907	0.581340686718785	0.551956367568337	0.508908279350737	0.486990602262394	0.447249264741271	0.421313629589278	0.377987157707086	0.000000000000000
9.0	51	0.368061846103905	0.397229061983642	0.450440983196046	0.505622555957331	0.615410752389198	0.600562447735894	0.622628144940580	0.640614967911607	0.651544812887056	0.741448093972679	0.775868908616833	0.874740485789051	0.932891229364703	1.015350970558717	1.082188524089427	1.145122776463738	1.207100422447064	1.272856266709707	1.274205956350566	1.379748758882469	1.434327220513986	1.554154082498472	1.631672134567543	1.723451207924132	1.749327771637436	1.797015170870120	1.777876846211131	1.783050303628545	1.746775216749806	1.717876910930486	1.606411921355082	1.529804739729136	1.455757595949414	1.413795743864463	1.363359345386256	1.303941133380527	1.207986072601862	1.154811045397046	1.039956024111787	1.009370883824958	0.942170107265191	0.873294864480741	0.781582321590591	0.749078180745119	0.677202043835080	0.654678445569009	0.605452793506575	0.580304206656519	0.566832507199585	0.499980891111762	0.456787017785924	0.413439630349885	0.395695975830707
8.5	50	0.000000000000000	0.380871189487145	0.473787064952683	0.535145947974078	0.589509332098525	0.628450283178023	0.664896935078448	0.722475618692319	0.786104713524331	0.865415638810920	0.906569749413498	1.000932322866148	1.087157001866040	1.174184108335718	1.252052932707526	1.326913736990212	1.424448345055493	1.533935832671792	1.597626945129822	1.662034454586488	1.761886880782700	1.860734740402247	1.984891208179431	2.042329033291136	2.107850247956538	2.137089277430135	2.132760107565690	2.095220981113584	2.100962129181676	2.061296128332567	1.932274393054394	1.780281883661415	1.755673081171448	1.690479015323896	1.634432476551150	1.537276269519013	1.445062245682817	1.351582288112024	1.270313809343201	1.185387806017639	1.087571810445824	0.990431654631778	0.894606009654118	0.853542669796988	0.777446175694289	0.754718258215597	0.700569671371043	0.640023246569181	0.581480203960215	0.529054774720269	0.484245979906692	0.423288370075822	0.000000000000000
8.0	49	0.478826412179773	0.481399528483692	0.528690139153464	0.563635563337628	0.579030344852800	0.656632297023899	0.686033693502870	0.814909729994008	0.904982783707028	0.956061095045422	0.984062127360091	1.136830615485485	1.240620346897593	1.359342769528557	1.424925361414747	1.578928725432993	1.629843388112905	1.818667922602105	1.920331536910441	2.050871805247571	2.090451107628078	2.278952647247072	2.404828924456797	2.495758410721268	2.502654909467445	2.558387263907098	2.520853325507909	2.554218181567260	2.500556190530749	2.466050991333630	2.281107638868513	2.231889841964218	2.096173829751066	2.074335656592453	1.946615275975434	1.858968473028600	1.683404352498369	1.626641523705797	1.504329119131353	1.389806494598758	1.232297673868689	1.133653823130693	0.952867392597116	0.938618735999430	0.824321730929491	0.828459918434494	0.802084387192819	0.696877004662046	0.590010287351824	0.564073517343793	0.527853757044752	0.483144184299517	0.428370789903059
7.5	48	0.000000000000000	0.537210373114386	0.573560443831585	0.611675821370171	0.669126638930000	0.733014866561902	0.807703229462908	0.946146824073814	1.003178244426323	1.069783830303648	1.173887628193321	1.321707664818107	1.456295669656316	1.597641261466172	1.756688635827659	1.934032415214106	2.077732437299506	2.190560932713281	2.398935378193119	2.530670121865277	2.673500783261717	2.759795816501167	2.955657916854481	3.033220775669694	3.100239064477071	3.072951543222900	3.136671561614645	3.100242229116798	3.121298818418194	3.021244007602691	2.914881471283703	2.769996015575880	2.663961652776306	2.564074505319416	2.447971426944717	2.268577994121585	2.130510350677790	1.967250335081442	1.795674594494970	1.637211379377350	1.475431381836044	1.359018571425190	1.190894147807585	1.123743150674123	0.985889134256127	0.932715297400068	0.853116297608492	0.755390097534362	0.684377542854451	0.609375250258326	0.571304371334841	0.553063820174434	0.000000000000000
7.0	47	0.470297654913295	0.548225376810106	0.616665441688318	0.675902829247845	0.752785522935128	0.819625739872762	0.865617533713048	1.003655268723259	1.091799539620801	1.216091110840894	1.319996890291440	1.510433975083342	1.665213405443392	1.891637043952881	2.070155505215611	2.368906655955530	2.556493013157733	2.843849379618261	2.954178921283476	3.248673684220511	3.313086087052348	3.595791852620168	3.624786150790265	3.864352983170700	3.792129029548246	3.947856927755504	3.852639148610974	3.983682480057938	3.863152846422537	3.876804694069684	3.587178223087730	3.547397116924631	3.225602260458863	3.257830489034707	3.012617932362430	2.890872444940127	2.602808721009765	2.402183830620628	2.073907544389735	1.905351158905519	1.673197902672946	1.534189219185370	1.327947476533910	1.232191356372848	1.062776358020825	1.016413861822220	0.922275408306721	0.848349024902150	0.782734536273293	0.681920764323450	0.594924657861851	0.569502694612153	0.487727216064077
6.5	46	0.000000000000000	0.568728037524427	0.696430829136274	0.722484530997761	0.844622431892476	0.927085036280968	1.009388373840791	1.111057177485371	1.222711817519495	1.382784183147690	1.551205051135843	1.734817939780429	1.975507664398921	2.233538003686349	2.580055049490154	2.914945690234669	3.426892653454366	3.674164651318554	4.261197668920955	4.196759606680943	4.758527676186686	4.685499356136890	5.126750132187846	5.007275976674598	5.302896143221952	5.073707989639898	5.355407025878672	5.118695696081442	5.316479253354754	5.035643699165778	5.061765358920296	4.606811968576054	4.683890856418734	4.229027257998118	4.206239251468937	3.679485132266727	3.475672586958655	2.964768722001568	2.582801351956618	2.237087809182047	1.981240967312811	1.776592926109434	1.550582094514631	1.414298440262535	1.241131537819307	1.147888383561266	1.028034483304500	0.932996057494223	0.838953373822072	0.740648612900328	0.676097050881197	0.642295084348251	0.000000000000000
6.0	45	0.539587481648512	0.671791611806609	0.877845306334591	0.851020619816157	0.976134637356049	1.036811694991302	1.133793747883777	1.229695727471512	1.305206369824117	1.551914959409431	1.767221191323813	2.008872894583947	2.268461308685515	2.690609753899939	3.101580998823988	3.990195059694062	4.561967259106508	6.715732769826984	6.219687496400848	7.842027729593824	6.838765654876560	8.384332502348482	7.189439045149634	8.652401067954980	7.338471577025068	7.357528423103720	7.376585269182374	8.714483876681372	7.248424771749262	8.553364912693986	7.017427544851626	8.216155565218770	6.674121938641898	7.626177594740746	5.903826683248472	6.529874799981312	4.655627772556558	3.993840793075966	3.055441332253121	2.653290288783152	2.238085231286819	1.997073958238020	1.683489535152647	1.545002251024284	1.339562969432601	1.250394592733764	1.108978083855791	1.006334961178301	0.899434288620444	0.808087833622145	0.726519848414359	0.675343741027678	0.667138002134720
5.5	44	0.000000000000000	0.701005621718905	0.835385806596346	0.827618004576228	0.990037022678276	1.110233358444414	1.238821212174773	1.368725614692784	1.533846751567846	1.752448093342106	2.013131853305698	2.264991138546032	2.687952122836780	3.158858704403902	4.195425311262186	5.382286290611082	8.894698981546554	12.407111672482028	13.260004916449486	14.112898160416944	14.468262056823892	14.823625953230844	14.949021813100732	15.074417672970618	15.128799519070724	15.183181365170830	15.148705567441616	15.114229769712404	15.013096702360844	14.911963635009282	14.739112221907390	14.566260808805498	14.131997653940000	13.697734499074502	12.789147055463996	11.880559611853488	8.590042478673052	5.299525345492616	4.095116330399091	3.082546782410623	2.656363422833764	2.290128140403180	1.969767551055535	1.742658059249354	1.546271189851879	1.405148934085401	1.237432212234064	1.083931414742746	0.987982203443291	0.865748584553451	0.787870983968499	0.665422029213380	0.000000000000000
5.0	43	0.683118642437560	0.785777458945738	0.935074293755659	0.962726916458643	1.046162090336415	1.191234727618000	1.342532127678116	1.527750059113662	1.709006928412379	1.980358595472464	2.267866990010840	2.619384318657962	3.059497339711671	3.911874692290569	5.138975251209774	8.387711788596764	44.346391150777770	60.442326165513420	76.538261180249060	77.524770460084040	78.511279739919000	78.946683030146060	79.382086320373140	79.250892887533420	79.119699454693680	79.269933846887680	79.420168239081660	79.553926646172160	79.687685053262640	79.087327271544240	78.486969489825840	78.400358717392220	78.313747944958560	77.533831933244000	76.753915921529440	60.741265350362720	44.728614779196010	8.212161732894444	4.942951861440002	3.840710144255168	3.014693537234432	2.604201783546341	2.162794469416960	1.946223445308705	1.697714796640161	1.535110354636765	1.351670416252318	1.206303020191283	1.102814525856525	0.974207723084739	0.893793473692808	0.767855155616107	0.707901872660125
4.5	42	0.000000000000000	0.823911277870829	0.960837830494336	1.042053277166272	1.125489191134068	1.266011334013053	1.447969238184522	1.690735565671369	1.873618361643515	2.192112370124530	2.498852779253141	2.885181806363305	3.478507475651900	4.290167473836930	6.779616600589408	11.393137286582444	47.532014258229440	81.492014223668100	83.023212972041200	86.428514987317720	87.149414921030400	87.870314854743100	88.203776221620360	88.537237588497640	88.695830624070060	88.854423659642480	88.884529695629560	88.914635731616640	88.725380805669640	88.536125879722660	88.465494301701180	88.394862723679700	87.830533454979780	87.266204186279860	83.609028012854480	82.053294434511400	47.026056918065000	11.124798120296270	6.699208658047620	4.322648395935614	3.484804098906009	2.949190987130794	2.490828583045100	2.181726455928343	1.883287021920932	1.685907271569179	1.461380684699823	1.286795723913542	1.154972856479176	1.034474308236174	0.927808936578348	0.804303246898116	0.000000000000000
4.0	41	0.698045809415727	0.866421398998518	1.042312473184585	1.096515514401383	1.147730063020531	1.335130889685990	1.492597925375546	1.720374720307503	1.902618582365782	2.291134069074803	2.650249950513887	3.129927930160896	3.679183282695694	4.805098616077442	6.296186390728486	11.978057778197214	50.717637365681120	82.674541146318300	87.634061496929940	88.333531457895680	89.958292082295860	90.002369172806220	90.994138819023320	90.565680557558900	91.101265519053140	90.921428411508100	91.526853764191780	90.899854805352720	91.215208207334840	90.708905573404160	91.173509772509140	90.554919257870640	90.825454127385620	89.133099870857720	88.362697509097260	83.356692119192540	49.323499056934000	11.952729252834018	6.406436254518590	4.839525009659458	3.652683475323199	3.149746558803190	2.669602419704306	2.326064430609002	1.967799563546045	1.760579191539798	1.521149327064255	1.358944978173253	1.195806867910464	1.092822092716073	0.978664717486293	0.873469242292817	0.784420084219707
3.5	40	0.000000000000000	0.901416035522929	1.051968628405702	1.153966244234143	1.252951527304326	1.434184236334828	1.605027439497875	1.795546807817315	2.044754967886790	2.419555373295014	2.809422232996158	3.305096681070697	3.996401739319889	4.954857317048652	7.700366785446960	12.562978269811986	51.513139475924920	83.857068068968520	87.368890712942500	89.313257265039200	90.440135139648180	91.186730935162580	91.586649228746500	91.630080303661460	91.888896017898980	92.203170703145040	92.029478631844800	91.942721518267620	91.922174399823920	91.910778434049960	91.854815664154680	91.825850407908100	91.120038633945720	90.078043660668140	88.212201714232020	84.660089803873700	50.426647316472060	12.780660385371768	7.773398348346238	4.976331912860424	3.990240292934215	3.327509353054462	2.845707702328232	2.485129283257312	2.115266964800456	1.867460603979714	1.633491869114620	1.432027993804753	1.267603387094445	1.162342477231362	1.020854004740075	0.926488920567153	0.000000000000000
3.0	39	0.821346638407322	0.935197881101135	1.110179760681152	1.182398066872373	1.275925565627801	1.475381549820258	1.697780788463813	1.872966939489643	2.061299108069048	2.476025174249023	2.862786927105033	3.434123031467112	4.046469676464511	5.327170248409190	6.987445164198716	12.972551220331372	52.308641586168740	84.324168256661720	88.671176020832320	89.909732214267180	91.302260276095060	91.642345887832700	92.535646857138680	92.246472264627760	92.621067545736240	92.337101242328580	92.445168541774740	92.297156384919340	92.619989439643200	92.347891992893620	92.509124042151520	92.079783095284560	91.750806339820980	90.668946333935300	89.747975883289000	85.187660914197960	51.529795576010120	12.994741039391196	6.930164840634174	5.309450297848514	4.004436430498774	3.444658827161763	2.900589753296848	2.522447234020003	2.140678408418753	1.924237353328012	1.713329551609758	1.489951402967163	1.280236209431200	1.171036476750396	1.015919903675495	0.932825399826580	0.862305341006580
2.5	38	0.000000000000000	0.907849089793135	1.072563993808001	1.189520696946396	1.319873559715656	1.493635608854591	1.716944426878916	1.937241053608394	2.212654437587743	2.560459288526998	2.990961430100805	3.522138841228208	4.284155232577992	5.319908835924884	8.244305155512380	13.382124170850760	52.669930207498360	84.791268444354940	88.396728938515800	90.352235295102180	91.142715147356300	91.544745482934500	92.147861408677620	92.199094351974680	92.408843775440400	92.078998178658260	92.401444283300340	92.180746039991820	92.401658830561080	92.351676055729800	92.461288183535600	92.233351591257680	91.836805083989300	91.098959451963160	89.140191957301580	85.715232024522200	51.872185091904120	13.208821693410624	8.221357053443982	5.326868007400684	4.293591679108549	3.546099771796967	3.013486730361717	2.563391491107101	2.251584609319563	1.975480849303824	1.750466092068412	1.534211857022941	1.342992224792343	1.225647316663526	1.072198302859004	0.926587434057094	0.000000000000000
2.0	37	0.845448071010607	0.944143372296235	1.082706427811322	1.215659037363893	1.320412367433838	1.524707115769709	1.739120256588866	1.996745121861206	2.291618300146531	2.638932069852072	3.018460663542985	3.614116800076817	4.248103576694366	5.572012724497328	7.287742451075162	13.408413698400886	53.031218828827980	84.939663448824940	89.772235993773740	90.498892069177980	91.371619535293440	91.770611621243540	92.311958942662680	92.352229547012820	92.736215025392420	92.412001919510540	92.900864372776520	92.392462346667800	92.454223786879560	92.460978924739940	92.751001045003360	92.360977918549020	92.264102952915360	91.122340373524100	89.998600469431940	85.585422664683760	52.214574607798120	13.096450072577808	7.419573672330442	5.636044196446060	4.296962506737772	3.641199447328107	3.043865905245949	2.658564165324062	2.326787688448576	2.038057339050972	1.778842110337123	1.561149493569111	1.331873516051703	1.236285449100187	1.120638557039903	0.963729562463762	0.845101053343014
1.5	36	0.000000000000000	0.940569900569876	1.099383062001460	1.269996657264016	1.384141532521726	1.545660230201540	1.770789992816863	2.019000877101034	2.327945557133316	2.685190027191772	3.123664022328901	3.667764118841709	4.411951594284768	5.432296034294904	8.413098982401698	13.434703225951008	53.261281095828960	85.088058453294960	88.678369190290460	90.499477452542600	91.367895413610860	91.854122524083480	92.049874752123640	92.161649868021560	92.260923397543840	91.931930101214940	92.228976904604460	92.034015187023320	92.358591042964060	92.287014811347100	92.388315858235640	92.195456085019580	91.929479735471900	91.127698619785900	89.086538931406020	85.455613304845340	51.598335302003580	12.984078451744992	8.321523696743398	5.500772599315336	4.439216354693009	3.677869605531741	3.122101729465800	2.700211576494620	2.363430227795877	2.071118708114366	1.804340556320452	1.599670490864675	1.396688678182865	1.266982406645615	1.117379610869018	0.962591205415038	0.000000000000000
