-10.5	12	0.000000000000000	0.000000000000000	0.000000000000000	0.089216849717271	0.093408182449896	0.079122442980600	0.110768701757667	0.111422376629003	0.117247216868619	0.132421720287275	0.125063225136217	0.130841327573976	0.138165355522486	0.136544476123058	0.153292139134640	0.150740244945163	0.163766446278375	0.167181545183126	0.179034983784322	0.183808152868589	0.191983571806819	0.212799453992704	0.293798624201301	0.357167501868547	0.365140708460282	0.365470311125369	0.368024600818243	0.379420262756375	0.366067922877369	0.359372502513370	0.282217725205336	0.209754314772702	0.199845682713867	0.190608197910488	0.189763378272598	0.183338279981200	0.178793067412147	0.163730004503358	0.178106845808182	0.162030101057124	0.156354900412905	0.138997386800301	0.143394505105227	0.135076389455911	0.136818505904724	0.129256430805730	0.129644587467773	0.128302165950496	0.120998646748330	0.124085461616839	0.000000000000000	0.000000000000000	0.000000000000000
-11.0	11	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.093015817739968	0.096245083986914	0.115122684691744	0.110417394251029	0.104515363725293	0.112073076147257	0.107762854690929	0.122075798417743	0.131388632419122	0.136341165989986	0.157187873685859	0.146903417561072	0.156998824106032	0.154805814535503	0.168989433201077	0.166768422648083	0.166753728747484	0.207886761740151	0.278157317471931	0.318194143374563	0.342474908432948	0.341485754329979	0.338698245878623	0.348430978092829	0.343004415592753	0.320692859379007	0.261918695872351	0.205297299014600	0.171171781852106	0.175920227488429	0.189494120771615	0.168337714557279	0.159051260082737	0.161835209628842	0.186835404504168	0.160862914907179	0.149064446282246	0.141832974870863	0.152122068575471	0.136466341034075	0.142920847845915	0.123637055615619	0.117865019743201	0.113355482402416	0.110614607558850	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-11.5	10	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.097719390535344	0.105814818176008	0.110609151958073	0.109542184088631	0.103592365885531	0.105738941609864	0.118310378986946	0.115366365105149	0.120243681731906	0.130026492868615	0.122686727507233	0.132656343849854	0.126053455651775	0.141312471143440	0.147522375775180	0.157739461038318	0.173836546748484	0.252184551260954	0.294976845724826	0.317189548812144	0.319299551882978	0.328194235653570	0.332600988143565	0.325317470327254	0.318475823537555	0.243229764182349	0.178344403561242	0.161468687583717	0.152406809419506	0.152901672840469	0.141467197393565	0.145093169944511	0.137724169425105	0.153531703746842	0.145521707785178	0.141207078590532	0.127147997825433	0.130421055554515	0.115746058259004	0.121441340644290	0.104505924067632	0.105708285701512	0.096640136357117	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.0	9	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.099808045518869	0.106376797805957	0.119451854785626	0.099834695308936	0.093290166876048	0.099418934109703	0.091522767282622	0.111212146629703	0.119987688549461	0.119263897149409	0.124886368134375	0.126059481797253	0.122684619945726	0.135972241942561	0.142845192882126	0.182601991198886	0.261767495098576	0.287270856929632	0.312006889207824	0.311473816110116	0.322178156709113	0.310446931577027	0.307188654035142	0.280380156062725	0.214180133758248	0.174580270876113	0.143951755502014	0.138370656610218	0.128238563777188	0.137509991351309	0.142130052876635	0.134268997424644	0.144045533272918	0.137608258268401	0.143094162469272	0.127781578928121	0.126668097558152	0.118274390216828	0.122592532404610	0.105795527267296	0.103822062638097	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.5	8	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.095638138961260	0.094092423012666	0.083004393688539	0.083073048547533	0.094552423293196	0.100266435212252	0.113094448954823	0.107765444595454	0.109494804406565	0.115492210816308	0.130613483457136	0.122090210762525	0.130836779167213	0.138868450611544	0.151958730066358	0.224694687942603	0.280332197687301	0.292053743590995	0.292410666640550	0.293644573269342	0.279819927420286	0.289131601616746	0.281676012919954	0.220957475427115	0.161844790682947	0.142696406354530	0.128885497742164	0.124542929290743	0.138204151357848	0.128076558627664	0.113176234123917	0.122853284337254	0.117771629546234	0.128104551830610	0.114216057859624	0.117629776672238	0.108090872645543	0.107847188634532	0.092261589958846	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.0	7	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.078275304615241	0.077192008609350	0.061445210332349	0.085440998260550	0.101896101318365	0.095832695738352	0.088484836470965	0.097569241183570	0.096974187267155	0.106103218616260	0.104225960480027	0.116857089887043	0.129833100330478	0.154475624084179	0.204720328918178	0.256009312840941	0.283465220828304	0.279626188745934	0.280169542307419	0.280827471608013	0.287841812091603	0.258000172278302	0.226128964347312	0.165304280054613	0.136103581490996	0.118613205968250	0.102843504285771	0.117794543826648	0.118795796152257	0.114633024631131	0.116419740405948	0.115888189275016	0.137336357447310	0.117838302428027	0.121544078625632	0.107419111787780	0.108443759529127	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.5	6	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.086043125801272	0.077556543127538	0.083870258098289	0.087750011836587	0.079855396209253	0.089839920363545	0.095323136589593	0.096858334726700	0.092599243260722	0.099464829689974	0.102532519570456	0.116857856429485	0.131390337021702	0.202015366349154	0.255519503929982	0.267405703595878	0.262459325207462	0.272240938465575	0.275478604612744	0.266802683836933	0.236353899754341	0.198201976357012	0.137139783697196	0.119722434454350	0.106620240354068	0.106427651660896	0.111334723510714	0.109371714849883	0.110140327842402	0.107381039379749	0.092025029700571	0.109124290943056	0.098256715779542	0.103520479203858	0.091597736350818	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.0	5	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.078867578278244	0.080161499485250	0.085378291720443	0.083877743372813	0.095696312184370	0.097283230317084	0.102536771789331	0.095098227967300	0.098501595448690	0.097757402364683	0.103675468795305	0.142582175797285	0.216431295526755	0.245563684611063	0.268178764417765	0.262020271980707	0.270856281734676	0.264318759957419	0.267536418889044	0.234597070494785	0.193185257629201	0.138619247708837	0.099026132275141	0.102468981125596	0.104912138493030	0.103445718389201	0.097216011894159	0.102263118439569	0.110939059570075	0.100878943390245	0.108879060844802	0.099613244612361	0.102683386059440	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.5	4	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.072529869844022	0.077062721360769	0.074580973377187	0.086912034408847	0.095576700705042	0.091854297768829	0.086755301370458	0.090452701959415	0.086320025644281	0.100185119560631	0.118831601845376	0.193424907653731	0.242125174569749	0.250030358095933	0.246586716562924	0.249945296690158	0.243403734593211	0.249613307043727	0.241312705706554	0.180943507866966	0.125125817233809	0.110710208328823	0.099317413380145	0.100904297817339	0.100319999658902	0.097899361482628	0.090757074451638	0.100970122664403	0.091672623445531	0.098357150400739	0.088633815765660	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.0	3	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.075761750501426	0.073966620967596	0.081794151368790	0.084015897887198	0.082548417210486	0.083077060387425	0.090233885374229	0.085263677421396	0.091913381957562	0.128013672709574	0.196311558673043	0.228839334675297	0.243230776833295	0.240455227439379	0.238934453869821	0.237254905859355	0.246200368986099	0.220068459976069	0.164150250898302	0.128217790668622	0.119371470426196	0.100499285560209	0.099067639737281	0.096116093332131	0.103304359925813	0.097678894001891	0.110511733190369	0.095535055151722	0.104243101546961	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.5	2	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.063729608622981	0.068896005058284	0.076144322264475	0.071701003360943	0.072770637594527	0.080130867138593	0.072587416709511	0.098997721130965	0.104998148362312	0.174543365685691	0.233689828625100	0.233026372213723	0.233068962491478	0.232460660039325	0.220481065988290	0.234228474689192	0.228610514313324	0.166550690015817	0.104223624116181	0.099258135053693	0.084240618697212	0.087099498672927	0.081772374006527	0.090205960629749	0.086142408439746	0.088743845732851	0.075712762424028	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-16.0	1	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.053915937976891	0.000000000000000	0.055340636374283	0.000000000000000	0.084931528876107	0.000000000000000	0.126491937494475	0.000000000000000	0.163173927082309	0.000000000000000	0.222115920905018	0.000000000000000	0.237358157807712	0.000000000000000	0.241621949469054	0.000000000000000	0.169218370735462	0.000000000000000	0.089196826975184	0.000000000000000	0.083317362250686	0.000000000000000	0.089604700146908	0.000000000000000	0.082608478877262	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Dose Interpolated
Ycm	ROW	
16.0	65	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.058345683453642	0.000000000000000	0.069806147202092	0.000000000000000	0.055162818221715	0.000000000000000	0.078637039341127	0.000000000000000	0.124180560438811	0.000000000000000	0.168440764781255	0.000000000000000	0.170203980721178	0.000000000000000	0.191045736524800	0.000000000000000	0.155321597895715	0.000000000000000	0.078286813917344	0.000000000000000	0.074946720988480	0.000000000000000	0.080625006451753	0.000000000000000	0.077848721352028	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.5	64	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.073099869490678	0.068335525581555	0.067411401412542	0.067449922463720	0.066432014891024	0.075873570062248	0.088383439849706	0.086789645747316	0.090421606138445	0.142781352512717	0.195641949214946	0.201751316593703	0.211562234592991	0.208178089081311	0.216444783692674	0.217097213255592	0.217751537585657	0.163620814475646	0.105728473292148	0.096712668663358	0.100848329245042	0.087706338519468	0.085246985612218	0.086317169946986	0.094759704262977	0.087234542675957	0.080309893320132	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.0	63	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.082316044316387	0.075993064199308	0.074485147969359	0.075033367219953	0.066150126349220	0.078645933390904	0.093516007286548	0.091467067365497	0.089716497659986	0.112762887949456	0.160881294258667	0.202991502790127	0.231360317785619	0.224368175321386	0.234501357318400	0.224974661443330	0.243146795219237	0.213006113867919	0.175681649129064	0.124732533315179	0.101987058198899	0.096856373616927	0.089783318232130	0.089064191860060	0.084636983460997	0.092359257519122	0.096019851768690	0.082398623587537	0.070065217922481	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.5	62	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.075768632585727	0.082666556611163	0.074071195020806	0.082423979129016	0.092086793148689	0.082633650038958	0.088485585036822	0.089499153147373	0.094252324665749	0.097702479405401	0.110032153740727	0.166044892306895	0.224082449901275	0.230382676605811	0.220048791588532	0.226810177350459	0.205805709543008	0.225194103727809	0.215444473537719	0.175800909891618	0.115532952640606	0.107284745142793	0.094806788791637	0.092707321125374	0.096589480134894	0.092507500486485	0.094020490583826	0.094997423485791	0.083199531338846	0.086207305508192	0.079890624089075	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.0	61	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.077444471489695	0.088214979401637	0.098510354521730	0.089777173079117	0.089052780377210	0.089112911015751	0.083812095621102	0.087543922807531	0.081742695600374	0.095902066393176	0.096808941555142	0.122756387931894	0.169183671326910	0.216509252451756	0.246039147147818	0.241989237820392	0.246884850951896	0.232039531715205	0.236379436611273	0.219794597808569	0.196544564259085	0.140077865001808	0.116812180940030	0.103406915387836	0.089649697342835	0.096540442026619	0.094783047766224	0.099829710190226	0.106749820251801	0.099865179567321	0.111673848682367	0.094794591784363	0.091195073044922	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.5	60	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.083153495433088	0.088251126634965	0.101136459009397	0.098555137275059	0.097474362396721	0.088051681438000	0.091499974916005	0.094410053292519	0.096135314971826	0.098536958338830	0.110804303751440	0.114387767641067	0.115000785104796	0.176047914640161	0.226731741431021	0.244753455742413	0.254984161593320	0.257258948969259	0.239088129754644	0.241757836812727	0.230809916826200	0.194302818434131	0.131421762167510	0.122397938558580	0.112358994476843	0.108419138671544	0.105139542862522	0.105896055198273	0.103765482159053	0.105508917145982	0.097837517996268	0.101678375599033	0.096418821321090	0.097324853185918	0.089294909868619	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.0	59	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.084304217655807	0.089423337025952	0.091270080607679	0.095242440094880	0.097099373172388	0.093131763242409	0.074179608062064	0.094133508271826	0.106192827661142	0.104821963604331	0.105465519031678	0.124752322101420	0.134937040152891	0.142717751809581	0.193275460697919	0.233146847289022	0.251258772797492	0.265256335951553	0.288078653577176	0.262939922579934	0.260753864058790	0.243599782190297	0.218435030483729	0.158882262634737	0.128998816649937	0.125581159635859	0.126528320003976	0.121685846174055	0.119896148005293	0.118424989143814	0.113682848176807	0.107230384145266	0.100783314396408	0.108055614878766	0.112390608509040	0.093604243283126	0.079764133440062	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.5	58	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.098738843269979	0.098166573107797	0.098965554407235	0.097734338685663	0.091463847590055	0.100153510776435	0.103773709338462	0.100953261458196	0.104661622448090	0.109355952321354	0.111494192752677	0.128658856198308	0.147802425469672	0.141030268978568	0.127657721282717	0.201212103642839	0.261321414229655	0.268838589751767	0.266703755838222	0.282409174498604	0.263839042929125	0.275055800173396	0.264400317392471	0.220910764963760	0.156673441237772	0.144521526383232	0.134438507412681	0.135009335649184	0.135179373824431	0.133779222534363	0.136355478234104	0.122548513269645	0.116617856011579	0.113118529685203	0.122629715288524	0.109890938474240	0.092967321314784	0.093538208788741	0.097174917149938	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.0	57	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.083781927809975	0.098624585304836	0.110657677098166	0.106399943578495	0.109237872137682	0.108054658180015	0.108277113004836	0.116673347578186	0.121198105984167	0.116977502330615	0.115075166423507	0.131415341470923	0.149873287539205	0.154759882138685	0.153723889008992	0.168736344685943	0.222593818361067	0.272473227254430	0.296070416141701	0.298794434782754	0.311015245649894	0.302615501936303	0.311229976313201	0.284068590857449	0.244134270741066	0.185196208652091	0.157975340232538	0.149207162005695	0.143891141355650	0.150200071131065	0.143685890073624	0.137238533028186	0.123537870656092	0.124174359154513	0.112443233044300	0.123403397602861	0.111576108784613	0.106841676092342	0.104246463250178	0.109069184520694	0.109219177167232	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.5	56	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.110999503689609	0.102180364736007	0.101319893041223	0.110749947360151	0.106738670670896	0.116497438153193	0.123239799987485	0.125335800652843	0.133444461985280	0.129264659210058	0.126975114466696	0.135269179158686	0.149218719168304	0.162927834240698	0.167639926536872	0.167878199590623	0.170969950090995	0.244771753293704	0.309907260285298	0.319481882625987	0.321388321501199	0.324005772704005	0.324377742852993	0.329611020122787	0.316509798983057	0.262487772387431	0.182001782396988	0.170773899415774	0.160523659021911	0.164761527033569	0.178043879270554	0.156301701659582	0.145374893148926	0.141470304087626	0.144098476906083	0.138956419419462	0.146964533294007	0.125460990807396	0.118576811019792	0.114898549256620	0.125636180515427	0.117004876925784	0.108712430154381	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.0	55	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.117187893274010	0.114737174563622	0.112620134403221	0.114534512858639	0.124283548630317	0.120432665615327	0.126773409816706	0.135094158920477	0.136381827633770	0.135020649807383	0.135440954404089	0.145922446314432	0.149807716576239	0.162122140113929	0.184979403718411	0.178723598962396	0.179179032725633	0.208855524366203	0.275615984437455	0.323982918573661	0.350561532575752	0.340397495118311	0.339241780811935	0.348497433350175	0.366326562341898	0.337609781018127	0.307305237428612	0.224561846345204	0.182594816011658	0.184657638106335	0.176587428486160	0.175304113808516	0.158102144145225	0.157207813189833	0.152869975639405	0.152032990562610	0.152319434433457	0.145044712475993	0.124726510131172	0.122208934268968	0.111134742241085	0.123031256299822	0.124451719866098	0.116976568163221	0.122927526617705	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
10.5	54	0.000000000000000	0.000000000000000	0.000000000000000	0.107214447922087	0.118067558704805	0.118141166887648	0.122268186666495	0.119914475359796	0.125241905911339	0.123935033343390	0.140320268736749	0.153981598243947	0.147017347400383	0.134815355206393	0.155412681765615	0.171465999810704	0.168766543499116	0.164482720992763	0.186070676171917	0.183096032868667	0.199376336250683	0.209657130210728	0.287994023714413	0.359846896996140	0.365645075289334	0.350398345584357	0.363983705715349	0.364043647393871	0.373798667040439	0.360297525318942	0.313909677452269	0.226345549543558	0.213227281674137	0.218924648905611	0.199220397313341	0.188483003332126	0.182713271517814	0.172484239825779	0.169348185763608	0.158844075271494	0.158233798778783	0.156168372045337	0.141924038244776	0.134397673683822	0.127027416453301	0.130902382576679	0.127332036672630	0.111814596014700	0.113388924974911	0.101414925613261	0.000000000000000	0.000000000000000	0.000000000000000
10.0	53	0.000000000000000	0.000000000000000	0.115702716801860	0.115317400113755	0.129726726735474	0.130394772925224	0.138396970015315	0.130757424853635	0.132834566311853	0.141338004437782	0.156591033542951	0.160422791067871	0.162890608517424	0.164934212723974	0.179928417641275	0.183230661180361	0.189309736616757	0.195673520055811	0.211724547107828	0.214062779361089	0.225573149197705	0.252033492785991	0.306856083213330	0.369486327168666	0.401773526001089	0.395512809548817	0.402251049071232	0.398541154408918	0.404526933107042	0.382728430491477	0.361690397517962	0.272870411199321	0.225044112235721	0.222434003878969	0.212886508529467	0.210352243862398	0.211783698768127	0.196548451836892	0.193194452317756	0.175388097497610	0.165603313364845	0.161380418533804	0.152403597118772	0.144249730569292	0.131674867311618	0.137914648197024	0.142159448233043	0.125322319510708	0.117398651653978	0.114695673223219	0.122427050231544	0.000000000000000	0.000000000000000
9.5	52	0.000000000000000	0.104009945907259	0.112646817298560	0.108625708995600	0.133554888737842	0.135314228062459	0.137975839959509	0.131883687727576	0.142750594337316	0.151991384552934	0.160503252393801	0.168227923967161	0.177183480279644	0.182102469530804	0.194306652008191	0.192218490652710	0.209052975039601	0.217177075505896	0.225713013244232	0.235857388270157	0.254157182141924	0.266047608522202	0.343105434347659	0.409468802464105	0.431986358777559	0.427628317538592	0.440292625256573	0.423342988063525	0.430124102891646	0.404398866021960	0.360278971951627	0.278401585500042	0.258663327548711	0.232880745845076	0.238159701836061	0.228255764819872	0.223607220919382	0.208731416435905	0.199572666169045	0.183910549036344	0.180383711415074	0.171346391606261	0.164170666611133	0.158522784162958	0.147995756551988	0.146921894666755	0.143769214323096	0.129916582141110	0.128152640879723	0.117542065394095	0.119750378133055	0.104444217636275	0.000000000000000
9.0	51	0.106336975956177	0.106926931213438	0.122248897489521	0.131141038665248	0.160552891157834	0.147643474101987	0.146308474032685	0.148180222466840	0.154292738756903	0.162833078161909	0.165202667512157	0.181270264785877	0.195512919103187	0.204780361761199	0.222977230207974	0.226025357578468	0.237506597383041	0.245950194459437	0.238093042093048	0.269863752200428	0.289150582577634	0.325641952902714	0.390049243191000	0.449025154701330	0.489074789106449	0.493091875093189	0.507948146352943	0.486259603808323	0.488227624374054	0.452696418141314	0.396625038766544	0.330584889243241	0.298326866614004	0.282815293715600	0.278615788149829	0.260575619690133	0.245658003653622	0.229499395626665	0.212454246886172	0.206565055262541	0.200674591652844	0.186530398936906	0.174409893556541	0.167345117990725	0.154863480066621	0.156292013014327	0.156078932251475	0.145860212162104	0.147753264329710	0.132791962295589	0.134588179270305	0.115191363454829	0.115330965670333
8.5	50	0.000000000000000	0.095111905500793	0.121792304762569	0.133136657018036	0.144716844260249	0.148398303154970	0.152165332567683	0.160235989350195	0.171804008003826	0.179845521825643	0.185152425768003	0.196137548561004	0.212416825992433	0.218528828202832	0.239016862000003	0.251399112070146	0.265594198569788	0.291024062855764	0.294715448426743	0.316353995860875	0.334108781276138	0.357320377320018	0.443141335923719	0.507507784043766	0.534706420209060	0.547716247374773	0.547917586302313	0.525519656442768	0.534128886520676	0.521534143402695	0.441069384304273	0.348986066092373	0.335037438629459	0.321437774253493	0.309665211677570	0.289772922137209	0.273548102674959	0.251153915530961	0.243591894264103	0.229220833474802	0.216921213363211	0.199690718931976	0.185097613924158	0.181584314176779	0.168970737894710	0.167303745072457	0.163904941934678	0.149692069926120	0.143269305221557	0.131284340188247	0.127941698927549	0.106402091242405	0.000000000000000
8.0	49	0.128723010169137	0.122771093828876	0.136671759041926	0.136921074896753	0.136779525710155	0.149909279538895	0.153718563732881	0.176088114231994	0.192841782082564	0.193600903879137	0.199423965173209	0.219504448438416	0.239488008102708	0.249806631484738	0.263162277519062	0.281289395569478	0.282447021970200	0.314277848992511	0.333390692897283	0.358806742621004	0.373610169346026	0.426948392452586	0.517687939140090	0.563016207844405	0.594526860311254	0.600501420783198	0.610486295038769	0.600855799656307	0.601234121863188	0.564487043811378	0.497132288955478	0.427318278281242	0.371399047557967	0.368332380841304	0.348834362169748	0.329451331070141	0.307607569378045	0.294752367798625	0.281538581164478	0.260799110832935	0.238098709393223	0.219486635808590	0.184705529031334	0.190959415447034	0.172131412262981	0.178558111579176	0.182545020488659	0.159725620057183	0.144347546442150	0.138763763640600	0.139492185009240	0.126010457204980	0.116844505378192
7.5	48	0.000000000000000	0.130577700603647	0.138676350144117	0.141096357816895	0.153652132640637	0.160740725557573	0.173230116114809	0.197556121762335	0.203352441396212	0.202292346435131	0.224518092393413	0.242968271916742	0.263234994672113	0.278047412114351	0.303663794414362	0.328149170718503	0.339879080849691	0.350249618246797	0.381606742851929	0.411872112379829	0.435046651147410	0.459175084004211	0.559667278493451	0.632342247882509	0.657689052948158	0.649276280407997	0.674045286322591	0.666183125280505	0.671362287670620	0.638047621024150	0.567718953778521	0.491755710519149	0.441375044577653	0.431658339384009	0.403328439183570	0.371590470595560	0.357138494901976	0.338709405121015	0.315836929187755	0.294338319299238	0.271905578937751	0.255451585877826	0.228381979668310	0.225416406317042	0.200107075668329	0.192252268492608	0.184661280055132	0.162317843371804	0.155368651815209	0.139930982922762	0.139321125100944	0.141303047190082	0.000000000000000
7.0	47	0.113206304835431	0.128056992368630	0.146359583113998	0.155344667393650	0.175991921477925	0.178345947767145	0.180905053406449	0.203774146532119	0.220719515304816	0.232317555533608	0.253387786048571	0.271064431575513	0.292436286554654	0.315956683065217	0.345296317305532	0.371468598435713	0.398670512463264	0.415269420796918	0.430914547883806	0.473368425007229	0.495529238859573	0.557316731840171	0.629463842946997	0.715271777316958	0.754610823190873	0.767313841075188	0.770235444563094	0.784156822796722	0.779984282514636	0.733855153794488	0.643940194615307	0.567509075248737	0.470687080849487	0.485725831585067	0.461230584584964	0.432440783092278	0.410646534513284	0.383252074283486	0.348761411166290	0.326139726251672	0.299733701180717	0.279965420739981	0.247954397447039	0.234693385925865	0.210628215600687	0.207317740680340	0.201529987867456	0.182474429763990	0.174878234524120	0.154033203055509	0.136558285281692	0.139559186530703	0.124352951346749
