12.0	57	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.355440945778300	0.382736620206701	0.403010356125743	0.419197812442349	0.438086183208245	0.460899453130038	0.488304303800987	0.509117492562708	0.532927613089158	0.541863818637720	0.572015457935975	0.577001627132953	0.608125050798116	0.623633919479098	0.629891464989883	0.668918373395338	0.752924972154283	0.816332152821900	0.844816776418415	0.852435147167542	0.868606409841044	0.854388951173676	0.857490813732247	0.828119314336827	0.783619214399303	0.691615393160060	0.648051241695270	0.620657112828503	0.619066608612376	0.600080207525216	0.573623431468297	0.562587733722457	0.534177897139210	0.516045901195367	0.477310547895469	0.475742535053561	0.444808311039989	0.423758566151893	0.397552016511748	0.395111852494814	0.385675382349652	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.5	56	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.387868930821802	0.402557036613374	0.415929375192143	0.443370012799930	0.455158927884628	0.488116675879815	0.514889647867297	0.546498901741143	0.570278918576672	0.583410164718652	0.596550740528469	0.636327042739435	0.644098489920552	0.691416953291701	0.714103590267729	0.732041582708382	0.745204973641560	0.853888690745731	0.933976406082776	0.955318309008268	0.963331273636330	0.968756820496528	0.958722023623218	0.962893270940203	0.940249041700835	0.875407379566442	0.756453540658215	0.734683929079079	0.691896164131744	0.701727677248263	0.689339255305534	0.651431149079882	0.624634571205122	0.603480598449744	0.588178177874812	0.557812200983145	0.544911723099020	0.502534019772417	0.469925935114753	0.448358119594633	0.441783748285288	0.417436716880847	0.386787943139280	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.0	55	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.410791478836407	0.426219480198970	0.450988894661252	0.468736189636298	0.499381391997206	0.510098976868705	0.544331944559091	0.582305582695790	0.612522736719615	0.627499516387808	0.633883386680308	0.689998971315895	0.732643482572743	0.748753642319588	0.799340682180406	0.817128915442392	0.838966301934356	0.891009822896800	0.983448411104306	1.047633208259200	1.079148779895552	1.077199267872900	1.084367574885518	1.092208349322950	1.095111204704512	1.067023948089411	1.021307721507413	0.905353456842165	0.842334769831088	0.822733047587753	0.806608680943400	0.774546268257884	0.718127338340575	0.707676124097926	0.666931747579831	0.647315475346365	0.620848355063280	0.596615519054552	0.550490109835903	0.520980255512494	0.484170778466743	0.473564209007669	0.455499793749167	0.425219318215095	0.407542212084366	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
10.5	54	0.000000000000000	0.000000000000000	0.000000000000000	0.405284417065204	0.438694724920549	0.455228616476419	0.489088368824583	0.508645096694592	0.539457700476066	0.541523643033897	0.609557068927559	0.657478001637157	0.687131363453998	0.693313023574636	0.749597746585280	0.796918275482061	0.829989699204302	0.818931914604652	0.899256752707760	0.916105087387076	0.977016561735857	0.996419604906980	1.111461238852212	1.193959235954167	1.216951439253677	1.181949443074200	1.228073406832189	1.230632594078550	1.234291508352370	1.211427824444886	1.141650719404792	1.001317795371943	0.984143410217871	0.950092575444781	0.928040880547355	0.884109798442026	0.848521400935076	0.821010839266177	0.772332313064986	0.713303620867538	0.697276961033142	0.670211888220004	0.623149568271650	0.579334198632575	0.542784189776231	0.512802515529477	0.490141198493336	0.451047323887568	0.428206926486661	0.396930705399864	0.000000000000000	0.000000000000000	0.000000000000000
10.0	53	0.000000000000000	0.000000000000000	0.421452420880550	0.446040043823123	0.483474387304165	0.509669553064255	0.541490867466070	0.570588254244136	0.608280670178569	0.644185418563922	0.694894686480090	0.744530646757848	0.785211691884583	0.825712419073592	0.874276300604114	0.926755074545276	0.971465124157753	1.003744505183824	1.062649326658907	1.099231565314802	1.156575252715018	1.203272950463908	1.272017703443394	1.366086079721057	1.412748298090787	1.408876022590410	1.415344015290488	1.412710573198942	1.399994410181531	1.378581403506687	1.332549536294924	1.211644985001099	1.142828500223671	1.108126634388429	1.071352467359214	1.030427118365380	0.970837627691528	0.942521494749269	0.888083044546398	0.833707237454563	0.784743979981748	0.747619993809789	0.692562076398118	0.650638001167143	0.594829266476127	0.570252313525906	0.541215160807131	0.499911779146831	0.457307464574844	0.437420527835437	0.419987419185346	0.000000000000000	0.000000000000000
9.5	52	0.000000000000000	0.417474405283757	0.448269183871421	0.473948950042575	0.531085942609337	0.558484341010367	0.598040513375399	0.623936382637314	0.678623790421250	0.732042674563134	0.787900931860953	0.840538207029560	0.901221374088580	0.950048660231033	1.015321340773906	1.064360597937178	1.130620305330815	1.161931655313986	1.228189657051314	1.261596594498207	1.342044651150988	1.388079240790242	1.501014203957817	1.585619081395878	1.629639855541971	1.625462333906165	1.646027947894766	1.604871273245200	1.618117763192635	1.570353843105408	1.507535937696061	1.369884108113855	1.340881662530026	1.268232994526051	1.255132006855049	1.195408579968750	1.147624670944491	1.090154467492974	1.024488850009216	0.948698304422568	0.898979748121786	0.842962030639287	0.787778922611350	0.735826463161752	0.683079479659614	0.632162311290888	0.595918363201451	0.550077167317780	0.517408440215915	0.475456522181696	0.450207624786928	0.412159194426094	0.000000000000000
9.0	51	0.413386959668892	0.441788968346255	0.480200959278802	0.532380226842097	0.608436092080240	0.627114897785345	0.668250462387844	0.705345636442294	0.750235434305984	0.827381600692630	0.884128159371029	0.960904852543922	1.029086937209145	1.105709467137442	1.172599804323299	1.254464188169652	1.324723843914342	1.393264856326286	1.426581051734157	1.510019756819163	1.561927516600487	1.669417346324327	1.758340790201756	1.861372157055926	1.894729708775056	1.936259678369196	1.938434169137210	1.919843826340400	1.897251526238399	1.862979110361457	1.757356263270058	1.659660981012162	1.582581047256527	1.539691462081268	1.485533985566183	1.421871416751639	1.334098008624711	1.262702856858242	1.171019583574926	1.108898141041632	1.019514677443542	0.958403145508764	0.879765120246242	0.828977366694011	0.769499877709688	0.714663454383771	0.660218813390003	0.619154796658304	0.586792606789338	0.533981059406277	0.493227363354577	0.452927193145982	0.432680604230679
8.5	50	0.000000000000000	0.456093549153568	0.521146485496910	0.566934905966769	0.629283060983133	0.673288695662930	0.724809854960159	0.778960266438035	0.862551438814720	0.943120134530372	1.008870559620029	1.089866106565953	1.189666627974518	1.271102466786291	1.368789673407041	1.456172506503791	1.574153898148950	1.659822874342657	1.738341244201589	1.789973864443801	1.905361321156840	1.969321837704826	2.123356273362886	2.206799047851015	2.269572727249098	2.286412501658353	2.295882112040689	2.238818336740792	2.269570066754127	2.226954808831963	2.100429356892250	1.928822505408207	1.905290534042635	1.822417820976309	1.775817142361227	1.672445092846910	1.579683816805077	1.455539367740356	1.384936373561074	1.296359998725492	1.188428825097485	1.091370753705983	1.001299288502920	0.930818005658360	0.859476601421829	0.796772815144503	0.740325375481193	0.679530599136093	0.630020375075002	0.580447745299496	0.529369797375853	0.473641610572579	0.000000000000000
8.0	49	0.489645365816673	0.522690134780220	0.581356527588499	0.619335533392289	0.668472550222592	0.733273291034532	0.778739995351825	0.885699320372906	0.977889919984488	1.052868166143336	1.118367838012762	1.257894906936048	1.368611001336681	1.489219409706467	1.575283916014785	1.744177392717276	1.855896367835008	1.996324772974470	2.076987186285738	2.219980127288137	2.300222065878247	2.450218919667628	2.558963417693945	2.679649617976464	2.690349650711966	2.754597148023572	2.719863440626402	2.755575263554910	2.715255595205354	2.676576575634561	2.488583850058772	2.409914803090836	2.287340762529495	2.240971197919256	2.122871670055507	2.022345584537298	1.856652798008329	1.757986954594166	1.616826544203524	1.506933476267787	1.346469870514922	1.246729572454829	1.103243274401095	1.045060404595042	0.940815707174766	0.890788784680690	0.824779274254173	0.748956333684363	0.673310549075081	0.625188189676570	0.570162470276761	0.526425903507631	0.477237096540738
7.5	48	0.000000000000000	0.563665096562138	0.620288404528236	0.660578149791296	0.740149104612857	0.812591922900782	0.894286880802766	1.007207099717275	1.090378931794857	1.172094772045723	1.304409991561783	1.454734681828796	1.598483426015449	1.741880254688112	1.919610956197356	2.089356780515520	2.275441395468165	2.392592663434476	2.598576700119055	2.712737392544762	2.897927547691081	2.972368357393493	3.176670095560177	3.262486355648929	3.339111016314646	3.321762999097569	3.389938562534107	3.348363681647091	3.371833916458515	3.275512048442157	3.146155514517278	2.934912094366870	2.875683828771266	2.731254538115712	2.639197763926575	2.437412777238446	2.296394274022946	2.102929108424454	1.940035410392537	1.768077491627209	1.602874620977795	1.445834391197314	1.308789656655337	1.205364631145946	1.088264664207212	1.000787342149318	0.911283142884285	0.818204912272105	0.748961044492157	0.676831994054943	0.623404405376163	0.584662436640448	0.000000000000000
7.0	47	0.552880852723292	0.608384733252219	0.675553844171011	0.736854992415019	0.818953795536757	0.899649929492367	0.978608505241181	1.103899648812416	1.204323935431942	1.335861443841837	1.472442674359851	1.660776367123827	1.828707766208208	2.064815532597175	2.271922873571007	2.559827625617250	2.763919770087657	3.070326685578227	3.211989558211244	3.509088441300482	3.606382374947822	3.869049099662917	3.912862251504340	4.152885428419712	4.081845059800117	4.250681099481067	4.169764128765366	4.280732158131610	4.148204340539459	4.173993402583072	3.885614065201313	3.822958771551104	3.549227920072986	3.514144884972894	3.265252070296634	3.111127922215841	2.788582412420554	2.587568807136312	2.272308497314962	2.079774457769902	1.851116730571736	1.674141809977363	1.480716329876992	1.351695362335336	1.206090976358816	1.110985886114273	1.001361042861543	0.914622168133345	0.827496722566500	0.740411929697799	0.661960720532499	0.614590468580156	0.546212954717461
6.5	46	0.000000000000000	0.641439139552436	0.738393866210586	0.792334180161014	0.898001414356640	0.988445494290749	1.098431433176939	1.225459054859267	1.350557122618462	1.494584393529834	1.696795315085267	1.887220346098453	2.153282284680325	2.416751235921373	2.778273821001580	3.114111078294815	3.657624713468683	3.912804750579531	4.549188602252416	4.505244439498102	5.091949717933058	4.984583414806012	5.479324860605108	5.354348046725462	5.656321310569002	5.429352210261218	5.714683285674204	5.456596481574522	5.671940657607094	5.386643156149360	5.405574442308816	4.922081006563248	5.013537687635042	4.510845011406246	4.506978618789256	3.953264428907731	3.726406625307662	3.186455210385278	2.803359194884644	2.427595111565700	2.161540139056408	1.918899788263407	1.692389172910637	1.514609511959588	1.367756023432318	1.235704183087416	1.115802398117522	1.011425994833232	0.904321764411836	0.795358281637256	0.726432574300457	0.665525762430215	0.000000000000000
6.0	45	0.618224875057075	0.715642798498873	0.844248300957882	0.886831882454640	0.992272187438039	1.091330590406500	1.201212678316559	1.347078888136299	1.477861106652807	1.700856928087860	1.932933846352929	2.193487199613832	2.480449790493267	2.897495731848563	3.310310096219124	4.231866486215373	4.839663254912726	6.980459788078740	6.566715660720784	8.191230634045756	7.271588642480300	8.787231056534362	7.665505729384614	9.056720985668640	7.759739925489212	7.781380123792462	7.803020322095710	9.116342188714136	7.696318652165040	8.950479233185778	7.427959541321344	8.584973797976946	7.071996812497686	7.970054016118594	6.298552964546410	6.843736020675614	4.977324449517084	4.306385224878634	3.327077960272634	2.894622542468714	2.448548925824791	2.182680818782899	1.855331061542559	1.697334199211240	1.514619422323450	1.367597910642200	1.214718371687896	1.092339911037531	0.983006058610358	0.876973779793938	0.782885532601860	0.717635444223179	0.677772852503174
5.5	44	0.000000000000000	0.758658878428099	0.871441905770655	0.918472861261625	1.065727658900748	1.183392001580654	1.330689946026298	1.483782712716562	1.689222506967469	1.898048365815871	2.186323747164873	2.473344815510681	2.906432280873955	3.382471804760489	4.449559178703234	5.663381515434828	9.133018500768372	12.602655486101916	13.512014639792878	14.421373793483838	14.824310116475178	15.227246439466518	15.337268340270896	15.447290241075272	15.504940067895514	15.562589894715754	15.536011596868514	15.509433299021274	15.400214441064320	15.290995583107366	15.104426707316434	14.917857831525502	14.458339553774766	13.998821276024034	13.072311757877634	12.145802239731234	8.940242759535388	5.734683279339542	4.480256454908492	3.375268172211731	2.906987914403921	2.507943499500839	2.170356859003643	1.904776801019363	1.701325342913164	1.505349665470037	1.340869671665912	1.160209219018638	1.064332373047707	0.946645246326281	0.855218571300491	0.744357629357468	0.000000000000000
5.0	43	0.754019095557030	0.843881255970381	0.964387582435014	1.039215779114348	1.168773585322672	1.297829785983085	1.454372391491416	1.661941431296985	1.897197842684636	2.144047425594148	2.440967960980011	2.834130416638339	3.289462712731382	4.184047387440772	5.442073298398496	8.844817940386286	44.132310041447220	62.565111808802300	80.997913576157400	81.930999792291580	82.864086008425740	83.302377300324960	83.740668592224180	83.603857027939060	83.467045463653960	83.509995160106240	83.552944856558540	83.623889051824080	83.694833247089640	83.031426069593560	82.368018892097500	82.225986319124100	82.083953746150740	81.172654728697240	80.261355711243760	65.863696221837320	51.466036732430880	9.243274441274910	5.483996407810064	4.218569703649818	3.296191060078325	2.851507397829190	2.413376073951814	2.137632368784224	1.880555482839807	1.674786243679035	1.483201430487076	1.303212625530951	1.167468968235550	1.044506584532803	0.946985876916356	0.836575224186796	0.765834558901627
4.5	42	0.000000000000000	0.898459467461381	1.012013816261743	1.105229087438082	1.241991625252625	1.384781165537599	1.573185381631220	1.812412778295328	2.046966733535888	2.339975532896074	2.695874627124272	3.132746177331283	3.756654363216116	4.622181733872724	7.208240626933074	12.026254365337742	47.934451283261280	87.744209384178760	89.150202647159780	93.260632132165140	94.003349076019780	94.746066019874440	95.060711279003380	95.375356538132300	95.441745640406120	95.508134742679920	95.554768305430340	95.601401868180760	95.377756798595140	95.154111729009520	94.990293858657120	94.826475988304700	94.211982879571640	93.597489770838580	89.373272626780260	88.603000514128140	54.500036577039620	12.751865603210278	7.507269435905990	4.718823174499156	3.812968301900773	3.188518957785781	2.712029737221702	2.351821117325912	2.065821451782090	1.830038395919222	1.593179234154757	1.401970884382539	1.251797171277656	1.116926246653024	1.005236263489064	0.889122831571732	0.000000000000000
4.0	41	0.814611313454648	0.943853105653115	1.079979127712493	1.184748181452209	1.309182662712147	1.468436201945696	1.641175191200536	1.890278237400986	2.138280780267517	2.496725626791601	2.869808837289721	3.386050587027556	3.982226828929076	5.178331095537256	6.742453110123332	12.603761707859820	51.736592525075320	89.041741571123780	94.598055496137800	95.372043978361300	97.037070171726500	97.095089165860520	98.169071157214960	97.640434027289160	98.163439137961740	97.922932617563400	98.615583367072660	97.828421190169940	98.142375640247280	97.531691568465540	98.015992242672560	97.277296644417700	97.579002291118520	95.760109818365340	95.031244510910620	90.057506533999620	57.534036421648380	13.537811685840218	7.074392558104464	5.317827656843854	4.048340015239828	3.432222724409047	2.894402799823299	2.536563986924412	2.200870811043418	1.923288899349431	1.657506225830192	1.480517387758734	1.320822585839509	1.187538217702455	1.067910098815141	0.951025814435147	0.850840408683835
3.5	40	0.000000000000000	0.982362513983937	1.112695493704316	1.244601847946115	1.372977113987290	1.538605788332503	1.738828709540047	1.969244199840562	2.259182917695063	2.638837356713090	3.047954044562937	3.559420504560144	4.322631375281045	5.366462709223892	8.192437362252008	13.181269050381900	52.075514750973020	90.339273758068780	94.357768044986420	96.592418113415700	97.648133517359760	98.428149314626160	98.814575722176720	98.853869275847600	99.043744261027760	99.404573222539360	99.128832128432840	98.954323885179040	98.914937621847160	98.814286661932760	98.722279219578720	98.687716055575060	97.945387993488560	96.832702700593620	94.962230909936240	91.512012553871100	58.407654972125300	14.323757768470160	8.621137645798376	5.429754879531968	4.360916485277178	3.597629124787280	3.086622314567718	2.699161219505019	2.319405643157449	2.004740164604893	1.757048077325814	1.541769854982694	1.376194203157603	1.244493939502146	1.101487338269326	0.996229918669878	0.000000000000000
3.0	39	0.883752337954171	1.007245525099021	1.143838485174719	1.268219509118969	1.399518156958395	1.592293068519727	1.806289658786586	2.043940237868057	2.290369333959083	2.714925631745634	3.123749479688794	3.721736619512589	4.382415458411068	5.739202253473234	7.479564579278912	13.659542330256160	52.414436976870720	90.767666494284980	95.901324812323440	97.202802766020240	98.534896469670660	98.920055636942120	99.807213141018200	99.474366981715160	99.753095407762300	99.453490046196240	99.540848038940260	99.387617054299520	99.748764300029540	99.308116115947940	99.371121918134500	98.959464399625580	98.682130926667080	97.471648588010260	96.472963874369640	91.952482257917700	59.281273522602220	14.577706170341794	7.656645377086910	5.801891539044546	4.367941921549635	3.746189091231594	3.155296114155275	2.752339434899850	2.372850377476463	2.085136890428734	1.824176063885477	1.597020619291651	1.397690432306062	1.265497834279901	1.097315396090140	1.005908953960292	0.929680351759859
2.5	38	0.000000000000000	1.019028763283260	1.152285456243569	1.284919546396646	1.448396645115006	1.624758670001425	1.857808389574384	2.109857758885999	2.423484486963793	2.806746356621569	3.260767880071743	3.821361035390350	4.632213146816184	5.728366266979064	8.785467073850462	14.137815610130420	53.189751791959160	91.196059230501180	95.460605010607220	97.782571668671140	98.506550710822840	98.909963622453480	99.480557500250800	99.483290102232560	99.573662384855700	99.115443515543000	99.490705886883100	99.306531993049160	99.422438637101740	99.298291583694980	99.368055621583740	99.096888698125740	98.677510335325500	97.898796850410760	95.831479292073620	92.392951961964280	59.717157048458940	14.831654572213432	9.086154653349610	5.753223978009674	4.660238631858554	3.863889204434187	3.268730152279569	2.782050028462644	2.451260449208719	2.138780955748103	1.874804049203990	1.624446125992370	1.454070683594992	1.322491569221258	1.149717638917585	1.000410149321291	0.000000000000000
2.0	37	0.926494395240016	1.036958642459398	1.161355030119653	1.321761214523938	1.484390207103558	1.669926439547106	1.890327470623527	2.170026405232567	2.486964498388521	2.874830941231207	3.291214648586258	3.920626414179443	4.596709826484254	6.014342079227318	7.796121839013452	14.138826429580902	53.965066607047600	91.437400975125040	96.962464330933080	97.812555073114960	98.798771082496080	99.171684521533140	99.721763135298920	99.601619650531120	99.942820513884940	99.529610124097400	100.000000000000000	99.429262552131300	99.336166671633280	99.384129573189000	99.705920286379760	99.198728608301800	99.032224866098460	97.845140271950620	96.561204481549800	92.300767166260380	60.153040574315680	14.795745046085286	8.103094686088422	6.114985662175684	4.655899423440722	3.943636982962336	3.273685262066168	2.866503425899074	2.511360435147665	2.198658802965969	1.911813051190008	1.682581199703271	1.471654606860278	1.327659989540573	1.178653441037651	1.045680843376814	0.934683389971456
1.5	36	0.000000000000000	1.040956381194663	1.188467092906028	1.356380074475893	1.509762115351531	1.680229410459913	1.928243076322296	2.192955893032220	2.534136557543427	2.914398261328479	3.393981939304046	3.973220146256910	4.796605875750196	5.936170384432502	8.971329044036426	14.139837249031384	54.244451918123540	91.678742719748920	95.723321815483740	97.706413210359480	98.669462797843280	99.256240245884080	99.400543768116640	99.258604850708120	99.428671996344940	99.060176466961660	99.284180004737900	99.074351543842700	99.305187440058000	99.196139751048020	99.235370212535160	98.959880582603280	98.670917484807860	97.888334889743440	95.788954322675360	92.208582370556500	59.646473556975580	14.759835519957142	9.230893629038380	5.947724561163916	4.822560485489356	3.981074041908268	3.384657465573853	2.898917977919820	2.549510856879593	2.232680769778101	1.957458815690031	1.722411014770429	1.512765412255670	1.337840341043104	1.199161109902540	1.068976393176855	0.000000000000000
1.0	35	0.944692217020261	1.061149141119184	1.195176885833902	1.351402435801172	1.518048769366761	1.719731651862994	1.949459531173526	2.227136945052042	2.542227577424488	2.957416338789575	3.397094701044537	4.025742742759242	4.680323145827116	6.160822996397122	8.013186703668366	14.354129251977220	54.523837229199480	91.694682606958300	96.545667000893500	97.757936264261360	98.916426652633460	99.140338281647720	99.365566840575460	99.273390120990320	99.453086153824980	99.101046554823780	99.002192008147200	99.088869588188380	99.614091793707920	99.094922929786840	99.079540230109540	98.928906449658080	98.803229600786280	97.819769232710260	96.497695548851700	92.255228590763940	59.139906539635500	14.927536967271354	8.112919748944044	6.221448943965594	4.705543915444522	4.031349444812747	3.384952580401156	2.951638602846786	2.555084244672788	2.252872446002468	1.962930427021587	1.739199091272920	1.519155686348868	1.360323068249582	1.211174264352550	1.078875131185414	0.960469563674729
0.5	34	0.000000000000000	1.063771080427910	1.196550723214621	1.336004013528132	1.525491993478289	1.731188896451776	1.956368267637219	2.223904778577933	2.573549810596028	2.975944815360795	3.451983789287123	4.052332977908405	4.889763000757970	6.013611751660500	9.166859953564836	14.568421254923056	55.506783043971260	91.710622494167680	95.781265726891620	97.863238193159040	98.674902067110860	99.023119387497880	99.164981731705020	99.016302638852740	99.186687886110900	98.888731590361260	98.941488011511740	98.664843007055700	99.048051668779440	98.489919944281860	98.840663578965520	98.872975385133240	98.717798561722880	98.089816891459620	95.906460878524860	92.301874810971400	59.135522186079120	15.095238414585570	9.373185345167438	6.119607550309894	4.917108173958450	4.053827241497043	3.429268258134407	2.967599608393381	2.599545268367254	2.260794342537394	1.987674225680783	1.752299236950794	1.550811153439503	1.373121981253804	1.217889383384091	1.074880303537522	0.000000000000000
0.0	33	0.935840185068596	1.060035099597409	1.191250913068542	1.352047264195761	1.516726294566489	1.728670543070661	1.920919864345638	2.223832989858855	2.552122071020895	2.970237429036723	3.382562662834755	4.073319262531099	4.812784127635856	6.211132649783804	8.072220104007422	14.430376108652322	56.489728858743060	91.853721714772240	97.005535219346240	97.901754912590940	98.896824035153080	98.924259032414180	99.254938059894000	99.107662833541980	99.388631161404640	99.083012376356780	99.210185440482820	99.109438438549340	99.423351930072240	98.888863508649380	98.920218756337440	98.949082129321260	99.105172369512460	97.946281032266000	96.736456262816780	92.174590570345080	59.131137832522740	14.969208054713348	8.164975666830244	6.289967601613514	4.789453988582340	4.059007699452968	3.310693602246049	2.972034771343185	2.614702877865452	2.277741806743579	1.974672896213356	1.752102432342843	1.558667709204544	1.375820310953000	1.212380984392486	1.081832384771267	0.963398194069452
-0.5	32	0.000000000000000	1.049278219824590	1.200110203355934	1.364207835619883	1.526769423811293	1.745847116918741	1.943803502824603	2.198385245490954	2.557971425260343	2.970320166930447	3.438203187323752	4.045597281745379	4.877332713628888	5.945914615831438	9.087298236043334	14.292330962381590	57.120672197773880	91.996820935376780	95.795206412641280	97.841422202705360	98.441356997953240	98.522154647111720	99.070930087253780	98.770779474016540	99.051073795808800	98.844501313178420	99.156493567582380	99.139373376586560	99.116145724330800	98.721963403905980	98.927116326868480	98.897962006301900	98.849897051959120	97.853678605275140	95.825192885355200	92.047306329718760	58.630400523342220	14.843177694841128	9.260843009249252	6.085833200731582	4.917678579184636	4.082055965486438	3.445863713744626	2.995142996867858	2.605924988351993	2.260797110358112	1.976198128944590	1.722769887002677	1.540774810326487	1.359110568961165	1.221114937590041	1.076670057085607	0.000000000000000
-1.0	31	0.928323902287636	1.055614796069815	1.195703844910720	1.345071129361045	1.480296448140059	1.706036747431699	1.910061784543078	2.195738670683157	2.511058217599077	2.924286937433570	3.354332637784427	4.014530441643162	4.705034829302880	6.149009516536784	8.038727261952892	14.292030969027718	57.751615536804700	91.811354379515780	96.337047293136700	97.331789531848680	98.505027106842840	98.832380991791800	99.735848167992840	99.226980026503100	99.200383234635660	99.082592114105020	99.431914140081660	99.266025849708520	99.179894186758480	99.013315612398680	99.168321140928540	99.115986425664460	99.542775226746960	97.962320725690180	96.663330343610100	92.029160490165600	58.129663214161700	14.528764233135206	7.949385474594050	6.158368707028626	4.713371161938182	4.038051938066509	3.395562290378159	2.960583776922780	2.553056968316550	2.236054224033747	1.946552622204213	1.710340293032105	1.522551076137562	1.358954786694984	1.236298139920905	1.082533388119114	0.965537880728735
-1.5	30	0.000000000000000	1.049153217256314	1.187394025965607	1.340076388773517	1.496817449683943	1.687941640124916	1.910446606841454	2.163449435099521	2.490696349573644	2.861436727420331	3.348996747537850	3.953157017739962	4.777837936266340	5.906361359059922	8.988188976375842	14.291730975673846	56.937496650063820	91.625887823654780	95.139486283801860	96.643661524709800	97.985079013356180	98.566494045219820	99.151345400462820	99.200909229367400	99.187513460160940	98.853569768524300	99.273612332360620	99.312921695407320	99.150415303813240	98.983083718001660	99.102220321872600	98.854887328680440	98.802232922846820	97.789498727128480	95.657522721355860	92.011014650612440	56.485233330804240	14.214350771429284	8.951400537199896	5.884884990850686	4.771389329056388	3.961218334463257	3.371783648732605	2.898572852128554	2.520678210860497	2.183810195256114	1.917423255255777	1.649487586783966	1.497028077026073	1.317859361760304	1.193926003261976	1.051627474741208	0.000000000000000
-2.0	29	0.930284403342067	1.037957882186850	1.164642652921876	1.316260212712135	1.478955321697279	1.661848772522879	1.880333567598300	2.131222022939230	2.426841018175646	2.813649973172836	3.227060607206682	3.869029302461554	4.546798538962594	5.947800794184682	7.715936308816708	14.163504648442808	56.123377763322920	91.292351855769420	95.951348493706100	96.916957283094200	98.225133376652300	98.537363874583100	99.102130159271200	99.110197328548820	99.495191608116440	99.218422793553720	99.496043725429240	99.184003821057440	99.125761615085460	99.154888052277920	99.402589099879800	98.901088908823260	99.021770408831360	97.623019766060920	96.166247164072460	91.633076430133600	54.840803447446780	14.053604486345802	7.756980911925558	5.939285217832190	4.526082828973420	3.871157743436236	3.231781117960451	2.844664339619450	2.447272827740770	2.149121246597943	1.889842616778815	1.663061272121695	1.498214283422458	1.317167492285259	1.169919036625485	1.045871806815188	0.944049840078091
-2.5	28	0.000000000000000	1.007751255227144	1.134829203767886	1.281366487455869	1.436040484102680	1.600164560671021	1.818416411748444	2.054264070883453	2.385128640076621	2.739261539888685	3.193963533535804	3.749101045936977	4.536597238146252	5.622106969899508	8.643423386805316	14.035278321211772	55.721009415846860	90.958815887884080	94.746676527807320	96.847685737308560	97.788159606619560	98.255697917189020	98.632717828406320	98.642558317440240	99.047597537562360	99.028886072144980	99.126259862982580	98.801288248307760	99.050691849150940	99.108117776144820	98.947791688090380	98.325108797901420	98.198942453347380	97.514562764211400	95.038049853832420	91.255138209654740	54.709854079117300	13.892858201262320	8.662370172322076	5.589192139579092	4.531392329557316	3.765548692347813	3.215725689761639	2.801030560648026	2.401547381587644	2.075559346616072	1.838882866913107	1.614700601501539	1.451049440620536	1.282677287332789	1.140899471963887	1.017890875815966	0.000000000000000
-3.0	27	0.857613837599523	0.980562719723634	1.085556419466657	1.236397875585325	1.383675566586551	1.551310245597324	1.738903447841002	2.012311209558754	2.320147931358700	2.667728682566352	3.060430941110873	3.613178412164793	4.228382397785932	5.539887505268246	7.200371947293272	13.712180473378084	55.318641068370800	90.441295679057300	95.228855992330500	96.370746845928220	97.824121395328380	97.839005898691560	98.530484919724860	98.435118032172260	99.023754152547860	98.769916230543280	99.178821406048380	98.783125764436000	99.167599757065700	98.688691395831760	98.955351078435420	98.002710015020600	97.934327842445320	96.579059836632700	95.216251277391100	90.587930815220460	54.578904710787820	13.428574047924924	7.410449436521332	5.599169609132314	4.244745657328936	3.635290265255441	3.064542388090266	2.676506920546341	2.282326791345708	2.020860833422663	1.775428902756003	1.584285626266592	1.408605590225359	1.243635824885056	1.093110688081308	0.994870963233424	0.915576146269574
-3.5	26	0.000000000000000	0.971329366601213	1.063051345191913	1.194993028832226	1.337933249986441	1.482497407290725	1.688777263393466	1.935929388151863	2.221539333724300	2.551074317907150	2.925626166510652	3.414799263825391	4.125273158136239	5.108688706094274	8.024059635119302	13.389082625544396	54.986130638553600	89.923775470230560	93.325597155969080	95.582324258745460	96.183093908695260	96.745719362524000	97.201136413398700	97.543674738976020	97.599736675730720	97.848203291431920	97.861868736890680	97.984793646322180	97.718944615904140	97.523696971681100	97.282748408922000	96.796052341300200	96.348551714124060	95.651097462482960	93.419868128816880	89.920723420786200	53.903544843960540	12.964289894587526	7.993594076311952	5.152291203099900	4.143058384425562	3.466324323254751	2.970866325263716	2.558127942101363	2.227243725553184	1.950128292972870	1.719176852474012	1.538407410583466	1.357321914134145	1.190149733900766	1.065146933716243	0.952906142766846	0.000000000000000
