-10.0	13	0.000000000000000	0.000000000000000	0.369600709661138	0.387149050692239	0.410732294922957	0.446875319853211	0.503137359697836	0.515210747978567	0.516185011939640	0.577419752365815	0.595709263557142	0.653365202718145	0.683368668026787	0.735893675418338	0.757905179140587	0.807824715889831	0.841761206434564	0.887565219839249	0.891705532849593	0.964735759491584	0.986743855051392	1.084779836142452	1.165141262128998	1.242091580105412	1.235887740262236	1.268394987254850	1.243074364321392	1.279931162949856	1.225278854261285	1.230191169116049	1.101449170994132	1.075891474825979	1.019196084556738	0.993517839003118	0.920115235963079	0.921893167903378	0.905849735550177	0.858675980832411	0.806578253522035	0.770816299101519	0.714385423656811	0.672930514043762	0.627526752046453	0.593321232861531	0.553221523924934	0.529487773509529	0.508623279279174	0.471795440412453	0.433762423680902	0.420803526373236	0.409015820975464	0.000000000000000	0.000000000000000
-10.5	12	0.000000000000000	0.000000000000000	0.000000000000000	0.350549577269379	0.364743500987675	0.366034933425569	0.430670563260590	0.450703063454686	0.480254338519839	0.536972661226787	0.546501913575596	0.575492320772787	0.608415601746907	0.642305509076622	0.675721634533374	0.697885811400870	0.734561060439725	0.766464556169462	0.796749840579187	0.841107818174142	0.870243106609353	0.929409397331659	1.021987223715693	1.102532197094503	1.107172018936844	1.120794125370388	1.115388598282230	1.132225179631643	1.110463912311393	1.116772715696634	0.996635316028578	0.906751171727863	0.875431336128869	0.844214718007360	0.822979967769430	0.792963048956708	0.767483218763612	0.717656759473376	0.713355994097480	0.676793611654375	0.637719180079777	0.586749010629346	0.571083545004235	0.525495799826619	0.510438372466339	0.476858883346904	0.458969325968930	0.444650987492466	0.408222680661352	0.386804741485732	0.000000000000000	0.000000000000000	0.000000000000000
-11.0	11	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.331657198332794	0.361615699588423	0.402806896464269	0.409668107669325	0.417156617458243	0.461614746941507	0.477833408745669	0.509342889341732	0.532495909111429	0.571206589053238	0.604790038515414	0.617727393657332	0.632132667754006	0.665073190571326	0.687721455123551	0.725374311153501	0.723711355880221	0.813241660975455	0.890866038307614	0.950351902327945	0.969474013020251	0.983662063654953	0.965460723805497	0.984775332704171	0.967578899656012	0.951689661436860	0.861568205695681	0.802735667876687	0.731563370223513	0.739215448773209	0.734626868150572	0.696307710726201	0.653463331074187	0.646281047621919	0.652395351740134	0.611074359900273	0.572948674378577	0.544838542637604	0.544562617514521	0.497546012696030	0.486177282766898	0.438481416695118	0.405744153757176	0.389260185192260	0.367672569986306	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-11.5	10	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.345963770131059	0.362753173348096	0.368005853300103	0.393152251532620	0.414496300335329	0.428305485265499	0.451549918737042	0.471169814456939	0.505234899509484	0.526861637442673	0.536101056959037	0.554705010709878	0.573974083238285	0.603467584439269	0.648956615436092	0.657569269658590	0.708979852382328	0.790553230592954	0.838535360889414	0.865797307974983	0.878919392423677	0.872844303419474	0.873836527723531	0.860586209502368	0.860838824699114	0.764459490517311	0.711059923859688	0.664976463523699	0.646456838711390	0.627211403088930	0.604177594723337	0.585631822818404	0.561608748199978	0.561834476842890	0.542159801828005	0.516390914370340	0.475093868027973	0.465135592794592	0.433948350676080	0.425416964818885	0.385145346909493	0.367052130575568	0.338973029533093	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.0	9	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.334236173496953	0.348226265625352	0.372950235036803	0.369672733473522	0.369342313243957	0.391541216429542	0.395398530469802	0.439969055063563	0.461320554786755	0.474612164475843	0.476612234888186	0.508072070362538	0.503218183959149	0.549128550005452	0.548629254935721	0.627264531733805	0.723831670792458	0.757208317858319	0.776260465566589	0.779409466654899	0.773160569725193	0.767250752677706	0.740090585930816	0.724003138358942	0.624371007814763	0.613432230547246	0.570825721300204	0.558652190228763	0.523584310770420	0.533050819551200	0.523277617276114	0.502096218060345	0.491174005603444	0.478269930596222	0.475361313246804	0.440737235336065	0.406937534959793	0.397273133232713	0.396396878923068	0.357899977855853	0.338345992102508	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.5	8	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.317712800667550	0.323781209478998	0.321902085277999	0.329217197766744	0.349874103267368	0.374878829786822	0.397922235488212	0.407408675378406	0.424414811269394	0.436204124792929	0.478483779364531	0.470610690056363	0.495710145690849	0.509329783402386	0.527617348824711	0.619801406356557	0.690205774184814	0.696123844206191	0.689297438904140	0.690702423534451	0.681915327331286	0.681223579102031	0.670712134991074	0.604576928980383	0.547472269214328	0.518942407296577	0.493741890133037	0.475395861595002	0.481163755434927	0.460314339855594	0.432324501161846	0.430046294767567	0.404384601706634	0.419938874537986	0.405556225109690	0.380751485134698	0.351809768371910	0.346080802742881	0.311711693488343	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.0	7	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.282559716933638	0.291328079143206	0.275750289277653	0.319720007897820	0.356320449921908	0.352842972446604	0.345977099969262	0.368566037992819	0.365305673649604	0.403493299553538	0.405030651210924	0.437137320330021	0.465362384158264	0.492409102741611	0.537550831624243	0.607037718723314	0.628731698169219	0.632941589879727	0.618436358177185	0.633783353271771	0.632176268154949	0.607877750795259	0.575752303901368	0.506089658648573	0.463729748538739	0.437022053801978	0.403093490041623	0.417562556065097	0.404491485549488	0.399417499863880	0.392302070598343	0.379477187813585	0.394453358088818	0.367295600765670	0.358702412097397	0.333110631199365	0.324404870188203	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.5	6	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.285100225083532	0.279091000061532	0.296935189124350	0.313960238912558	0.311152104407033	0.327415136252256	0.338566567083015	0.348377994426512	0.365153093989092	0.372376285223260	0.382446100260046	0.408326680724494	0.439105846359223	0.512220331416196	0.571662570914979	0.585724787562621	0.595300864268364	0.589070733471756	0.602605459423666	0.582832540720886	0.552870296133644	0.500545739900979	0.437404312939856	0.408271400499114	0.387523086494511	0.378538362649166	0.381501493234348	0.370082500165501	0.368551942145845	0.357245168753500	0.326768720860548	0.337698983728022	0.310470407766776	0.315162151531039	0.297525474139948	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.0	5	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.258578296760595	0.269906962519189	0.291433212196940	0.297105524084831	0.313964773549715	0.317561486049431	0.324486642984336	0.329483290779639	0.336875295432977	0.340337172072291	0.346392392120443	0.410097788857648	0.500562076766337	0.527473139380098	0.547204016897921	0.544277206379126	0.539940252017809	0.543299792458543	0.543678139171283	0.504393807956619	0.436156046629047	0.394748469232506	0.344428454023349	0.346129565772593	0.342035380826180	0.341759604657851	0.325785079732325	0.332791942701460	0.341357941409264	0.319320361115963	0.319103448195946	0.297942044506409	0.293950312120035	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.5	4	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.232681151994873	0.258414293339907	0.271872006185638	0.285452065298909	0.293227960580658	0.295892839019419	0.291418130712153	0.300896397854689	0.295634900475700	0.319531980406871	0.354330840184587	0.441356800786072	0.490463892941155	0.497704983666318	0.494663692332411	0.492831784597268	0.486975319221415	0.498303305794968	0.484870749892501	0.411790859666347	0.361005063337771	0.336261415059331	0.310531341746330	0.314815526048890	0.317716464838552	0.308847964309186	0.295472807518405	0.308047797309581	0.290051333998092	0.290941268253587	0.268244009942880	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.0	3	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.237670802982176	0.251092108836823	0.262743520879624	0.269770970862630	0.274438621800530	0.270757152582467	0.279657264797928	0.278704335659253	0.281769788846756	0.337708343269356	0.420070393252207	0.453077168929328	0.458488332493783	0.458515124174884	0.449747874817438	0.458610204711070	0.477689014894671	0.438636944020045	0.365131578806071	0.339198972100821	0.329080801129875	0.297473660468682	0.288978916784497	0.291535823645020	0.296417505147462	0.289145393268782	0.305309106312564	0.279211937763879	0.286366280877429	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.5	2	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.232082105299852	0.234100195838877	0.248673780189706	0.236407618971347	0.237514593019258	0.254960030102661	0.257755388516629	0.284551257785968	0.294662350793875	0.375193426484563	0.443286057030166	0.429883860896699	0.431160597055903	0.430154327531744	0.420028609910758	0.433102460003229	0.426856432486938	0.359900189829142	0.301578445129567	0.285874884439193	0.261303582214027	0.262392804040477	0.263030407809567	0.265804538284611	0.259382154096696	0.259485825575017	0.235121029867430	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-16.0	1	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.192901376986327	0.000000000000000	0.185003480875894	0.000000000000000	0.244912874076828	0.000000000000000	0.304017502986612	0.000000000000000	0.342754904862002	0.000000000000000	0.386600457006943	0.000000000000000	0.419680228342879	0.000000000000000	0.407835782720548	0.000000000000000	0.346034302893991	0.000000000000000	0.251536709283302	0.000000000000000	0.236258309353816	0.000000000000000	0.244388086084720	0.000000000000000	0.238131012023379	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Dose Interpolated
Ycm	ROW	
16.0	65	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.198304342719813	0.000000000000000	0.212891196625739	0.000000000000000	0.198839838904551	0.000000000000000	0.250010747920907	0.000000000000000	0.298930767450640	0.000000000000000	0.318838314633987	0.000000000000000	0.328343717170012	0.000000000000000	0.357216579894424	0.000000000000000	0.312571352226091	0.000000000000000	0.213724100710752	0.000000000000000	0.210245083630217	0.000000000000000	0.225731575798125	0.000000000000000	0.233284590390732	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.5	64	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.236696233505281	0.231351545444552	0.227418578391069	0.232153579907440	0.220369740435158	0.251567982522373	0.264584493126936	0.277749013874961	0.290816729349015	0.353594681057864	0.417171863384511	0.416644829049562	0.436667525767095	0.420309066578864	0.431501992424403	0.431285419791287	0.429694429253140	0.364361758869227	0.295748309387305	0.286070822530516	0.294013944605532	0.271504593497305	0.258518858914650	0.263179107023713	0.275886482932190	0.267115583363497	0.253393182344697	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.0	63	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.266859703700139	0.263702171630999	0.262987027162045	0.266444241367468	0.267934804177792	0.278963254984953	0.322477857622845	0.303370623431450	0.305584085102985	0.343997319414859	0.407459364047291	0.455312041096090	0.493901612412654	0.480982150039707	0.484723030953946	0.472933350528476	0.506728677593183	0.460869689112246	0.419432944610374	0.355402563551736	0.340796935418474	0.322971976159681	0.323240486838820	0.302191055531829	0.292579510449889	0.299486291499074	0.305898077786368	0.280477980247115	0.257862460483174	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.5	62	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.273987494321971	0.289397761264763	0.288265722156532	0.299475625392336	0.307436555738967	0.305447767404109	0.305070617704018	0.323864487109998	0.320836057873032	0.341375075542184	0.372129099160145	0.437479095487849	0.502715324539905	0.516126494317092	0.508636431025135	0.508217580808177	0.468779701142371	0.503976922697883	0.487622704992287	0.439408952951644	0.365632064790791	0.362330925471203	0.333836537775898	0.336438655446031	0.334425365923956	0.324122660290400	0.323581094827851	0.327136315892297	0.304758200374220	0.300647223957218	0.282626430431500	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.0	61	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.283786093571690	0.307746779548426	0.328478124880408	0.326970117425035	0.339213196511798	0.338750395402086	0.341349091995659	0.339813802673490	0.347073415240098	0.357238865979790	0.366951060032576	0.410251648604905	0.467612594204055	0.523349934843311	0.559252609290674	0.562356972147574	0.570731160111257	0.542344212434296	0.552776607063689	0.521157448095787	0.484948097413124	0.423668240252117	0.409058163899647	0.375142898163342	0.354252231245449	0.356576181388237	0.345904669959905	0.357729185839095	0.374307890580749	0.350816695452348	0.357341804539976	0.318966153327660	0.296165537822372	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.5	60	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.293108569060245	0.312241180397549	0.344735405419636	0.349273450082519	0.351923426151404	0.350141794394965	0.367002737361920	0.375035640552976	0.365762085754183	0.386348909808856	0.394094930773453	0.422425628421624	0.434313841022846	0.509282468914319	0.563819211338609	0.590735492562811	0.610807688163232	0.609336177100108	0.577089381419865	0.583727098499458	0.559282382914048	0.520172226238024	0.435034634904906	0.431378894985080	0.403424659732374	0.403802530514169	0.391722458423638	0.392656986469138	0.387123087987875	0.383431599571745	0.366858886314446	0.357208767366973	0.339730840516790	0.329393523005956	0.308532587636955	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.0	59	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.308945582076692	0.319377964184553	0.327334653538627	0.354159810898202	0.371956843878627	0.370823650888336	0.342427817554741	0.391739169620080	0.426028647100144	0.419348730215521	0.438465207467688	0.463978898480135	0.494342681857622	0.502476938726278	0.571384229091767	0.615943824718161	0.629062461458729	0.649094516616990	0.678716478706078	0.647360273572424	0.645760022600228	0.620499954084997	0.601423789720020	0.516134229566483	0.477998121403394	0.459235304807222	0.465810772655216	0.451251423302736	0.445877729505132	0.431851324239737	0.405436533403912	0.392382517127524	0.364903538096681	0.371573969693898	0.373145126047707	0.335011335420163	0.298685896699027	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.5	58	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.329224419950851	0.342851565734096	0.348123052062648	0.363946810475925	0.372612340755920	0.404263866732886	0.416986515968573	0.418583898791996	0.431497476463516	0.453077337196429	0.447138980540070	0.494400138388979	0.529012773821778	0.534070171483648	0.509867002932878	0.624168707818389	0.699509396983539	0.697455200004731	0.677791438139922	0.715162891099024	0.687875211563524	0.698949392633751	0.675533621105691	0.640342200779689	0.550080372237614	0.529492720490463	0.489707665437906	0.508443160932528	0.501594732626957	0.494682225720842	0.488967946062030	0.456830564425655	0.432331110695056	0.412122443428164	0.408516374114413	0.386798018466055	0.359681731296964	0.344229761943040	0.342536597361193	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.0	57	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.306444183856451	0.347290664751899	0.385113208846190	0.392064944205744	0.407717195546506	0.427758019293765	0.455499766328426	0.470788414999450	0.483423785181155	0.492708585942845	0.507644244681985	0.531432526836666	0.562983591726378	0.595192353674733	0.603058227322313	0.636164323184913	0.715914202265371	0.767325237210110	0.783457503436736	0.796127652446821	0.816268435986575	0.798252023903185	0.786628715265562	0.769886769712153	0.734331020055432	0.648216023117654	0.600184722882938	0.580028530614718	0.576659473010033	0.571024603828442	0.542288494689248	0.528410641675023	0.500586667541622	0.484634925934919	0.442738750806504	0.445872765460569	0.405848842405136	0.398126677946858	0.376014822414975	0.375032878806991	0.361023702827381	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.5	56	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.372509749671970	0.365227090313115	0.368380846354106	0.411728833664468	0.427306320367632	0.455166427474990	0.475202774544208	0.507533741820439	0.527243592519644	0.534653090692741	0.548268837444725	0.582841341015221	0.607963290398229	0.651038766840868	0.685714821828464	0.694258410831655	0.715817860219089	0.811729511705686	0.870419846154795	0.895462518746307	0.906993232224049	0.903902313753006	0.902235732797078	0.903017536539306	0.883053722421927	0.819814699404935	0.708267977294631	0.685340693382008	0.653562261127994	0.660304564781252	0.663555714987530	0.615263682563991	0.581799458407192	0.566522965027309	0.562883174696494	0.529121871405886	0.526387094516222	0.471801750640832	0.450961315670358	0.423834473770438	0.420556392624416	0.399124571156383	0.366300540981305	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
11.0	55	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.394802846027539	0.403852672551048	0.413573581369933	0.430699447081012	0.466114959089942	0.478389714385875	0.510439419441613	0.547071356129487	0.572188833889478	0.581680143968323	0.579676147625440	0.635903452822005	0.667488991535945	0.697956153163490	0.747493363410402	0.763684058187862	0.772442733956754	0.841912681135130	0.944766138183488	0.994616054001729	1.020979493169646	1.007130196663337	0.990111854004322	1.020766014440037	1.040151975672657	1.004195170152494	0.953606077847751	0.845321684073042	0.779347812222470	0.771997745971758	0.747440809999450	0.727504019091446	0.673411062171995	0.659062078960935	0.620822559463927	0.610349719832900	0.584478465604325	0.564010858074721	0.504009749971612	0.484231946777834	0.447805364372001	0.450751250774030	0.448617648192429	0.408724058266942	0.404955766232301	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
10.5	54	0.000000000000000	0.000000000000000	0.000000000000000	0.387195554599085	0.421485542995901	0.434524513134749	0.459745606655729	0.474728401510067	0.501663625957154	0.509698158644312	0.573380383080144	0.630454396642649	0.647278329398451	0.647612001838729	0.697332779760611	0.748179834681910	0.772235096849542	0.768878967309384	0.841178935586094	0.849085313555826	0.905233270039975	0.934623992181190	1.054850523627208	1.142298738498987	1.147802484622355	1.110436207255330	1.142645669490484	1.150564495286090	1.163753509956273	1.139968904667641	1.070183485641152	0.940064868927318	0.922606527908393	0.907640100537117	0.871221045512600	0.825608489206811	0.795326532920398	0.760215235800625	0.723174729074047	0.673214679566855	0.658346677188424	0.641168122206725	0.579483711807113	0.534151357097364	0.504544310963735	0.486025597907272	0.465846502260817	0.415022277661733	0.407001050686629	0.372467106790672	0.000000000000000	0.000000000000000	0.000000000000000
10.0	53	0.000000000000000	0.000000000000000	0.401346385329581	0.423976940402884	0.469419258222231	0.486211409111340	0.516155930608165	0.530908587024464	0.556112984584293	0.598752593786280	0.642929557592003	0.701354567561131	0.738858085222949	0.774172974039813	0.813863134896365	0.862845187431971	0.904392593870930	0.939498304913810	0.999258098068762	1.024720249482835	1.064781040466132	1.127370474419919	1.197713225645167	1.292867690969762	1.317495499565458	1.322630525863238	1.319470121416192	1.327579017803193	1.324328664198705	1.299002922139004	1.247094091121898	1.134478393632362	1.063373329946667	1.038609684434597	1.004194782307019	0.969293459165499	0.922071344502162	0.887012552009737	0.838446441464781	0.783332224648946	0.734525441375792	0.701558654057476	0.638605617952750	0.605792013227643	0.550194924478301	0.535693627246591	0.513720485281834	0.471974899913254	0.435559052061810	0.413484636060242	0.395394044899373	0.000000000000000	0.000000000000000
9.5	52	0.000000000000000	0.390771209982692	0.420538008702922	0.437946563460640	0.504341738709623	0.524745934480215	0.559512919808459	0.576637031395329	0.626426670774953	0.686269674324514	0.735436733322495	0.793176230786923	0.846984228671441	0.896358674201208	0.948828855773078	0.984945186278677	1.055405714184081	1.085463560406164	1.149930332601479	1.185756545840621	1.258264915904095	1.312363639387187	1.422755610191088	1.513963300169435	1.539859537729557	1.543120275215974	1.548596379310582	1.515952790311785	1.526271452489915	1.484620028567772	1.417086901838703	1.287381284533564	1.255671109350600	1.179230524947586	1.174789788292231	1.125299220646004	1.078213748448567	1.027317186271381	0.961940831309718	0.887142336188357	0.842147963692303	0.791935434694635	0.738164488693030	0.700216153382156	0.638145663583156	0.592833501318959	0.562215958435289	0.523597784647638	0.491376762852935	0.450518340489112	0.430394755756878	0.395721543403952	0.000000000000000
9.0	51	0.382059905497515	0.408519723561346	0.452087876038775	0.504880994836649	0.585255198675407	0.590322485015050	0.620512782750126	0.654210909276450	0.686686992795675	0.768174393048937	0.819371470586540	0.898800476764275	0.959543924474685	1.033996882165283	1.100148427716061	1.170876880519870	1.246821516180551	1.305121901291098	1.329243126090369	1.421782090174990	1.470158437922441	1.579051296518846	1.666982275562565	1.760935735321414	1.784859075967363	1.827499485012455	1.815842330298380	1.804466248497747	1.780184326881399	1.750522376487161	1.649252203131577	1.560153259290727	1.492699297974584	1.444075418936986	1.390434625268315	1.330821742232663	1.238167242374721	1.185984492833721	1.094857361314354	1.040167060607296	0.954988642510430	0.898728404449649	0.821900748742579	0.775958734240283	0.709338075153210	0.667985515351914	0.618712062492725	0.587441113168198	0.555831874213181	0.507099097889460	0.479945094235073	0.432155980613419	0.407639931728168
8.5	50	0.000000000000000	0.409159902726403	0.487005629366430	0.544234341171773	0.595158672965976	0.630776024154449	0.675811279075334	0.733006830164669	0.806205483617621	0.880369434489019	0.939794225237230	1.023110281208953	1.108808349125456	1.179936502269179	1.278322141439690	1.351592391904191	1.468133983894851	1.558959402487309	1.635947419492215	1.701970250846529	1.793311435548767	1.866700833203193	2.010226314476035	2.077938289586292	2.141317115183371	2.166176258568100	2.165909049262746	2.105885546499423	2.131488995279227	2.088032947367897	1.971728680079699	1.811280251523184	1.790654306452660	1.713937227557460	1.666445809399511	1.569385880641612	1.482796597695690	1.383596181374427	1.304824530243252	1.223679902416042	1.114911168269166	1.026088791850951	0.935764049911242	0.872379959683187	0.803663187445319	0.751058422442761	0.703206943756466	0.651622731319248	0.594706873377700	0.542101082620473	0.502782177183261	0.445317353086485	0.000000000000000
8.0	49	0.470517294746992	0.488737789777858	0.542540397528769	0.582342167812849	0.620369127862274	0.683268475331532	0.718949479232090	0.831956885932129	0.924758677021122	0.985235965732397	1.036325714664409	1.173551462099204	1.272642688549005	1.393599190197954	1.481611243869326	1.630263830585505	1.715162625007353	1.867519236534429	1.953616898544653	2.089535402222275	2.134416220222907	2.307845741007297	2.429283859552090	2.532362795371595	2.536294836611731	2.604218274361495	2.575732061685080	2.597458173853633	2.551853160368187	2.514428477019169	2.338349318296138	2.270412627309409	2.144700448755412	2.106739872265473	1.992025504130658	1.898865750981533	1.740037086391999	1.657287688286501	1.517164675868185	1.412664643362717	1.254887336299241	1.166550190752712	1.022686699368252	0.978957844704637	0.881876292502120	0.840373287892556	0.791434558771129	0.712374480175234	0.629271805357896	0.586228146283089	0.543765178791014	0.495835595068426	0.448419935802894
7.5	48	0.000000000000000	0.532733564109267	0.585839190080690	0.622224804688582	0.691511163276378	0.762979270077316	0.837607678026198	0.951112557310636	1.025143887760305	1.099490036755038	1.217663162444803	1.362127163974447	1.497083372881390	1.640206326104303	1.806269246651458	1.972689061561149	2.135858736774372	2.242338020098402	2.448576161796238	2.568138239275011	2.724739231574854	2.800982051050998	3.002358314063741	3.085934195736267	3.152301253195352	3.138669940581067	3.197309227570787	3.156361926861840	3.174126615324225	3.079478482044456	2.961228496112183	2.787320490662903	2.703649298847803	2.576296308618360	2.485779963862529	2.294014532761863	2.161518568352540	1.988352809511396	1.823217142220389	1.654926658867400	1.497051070522515	1.362537935492404	1.222347965087084	1.138888427264990	1.017673064607514	0.937123877854214	0.864330604579427	0.777168825252662	0.707279436864559	0.629774518362972	0.587579771793752	0.545839912593312	0.000000000000000
