-5.0	23	0.483908972524658	0.656562673338143	0.760144707024256	0.889567995043448	0.963017679426546	1.108989356115143	1.230987396910067	1.447234975737394	1.692208533498199	1.846124442807527	1.972957275712918	2.381132622972515	2.681562899267357	3.364110943738422	4.082691462757454	7.723366134091742	12.500468695915482	15.889398596031232	19.278328496146980	19.976659893038500	20.674991289930020	20.795684591492010	20.916377893054000	21.195043755559810	21.473709618065610	21.651495774183770	21.829281930301930	21.672917263173980	21.516552596046030	21.675017342603810	21.833482089161590	21.618444554530870	21.403407019900160	21.117348166379080	20.831289312858000	17.207646475331180	13.584003637804352	8.415092029794986	4.184006408469969	3.505978769730749	2.864871555532733	2.511716183500853	2.182408306208744	1.935973439797226	1.690313216141206	1.524425460378355	1.354554784179496	1.167576946446019	1.009584330681966	0.924685070312201	0.842707042420722	0.748879678675675	0.680926555382639
-5.5	22	0.000000000000000	0.628109627148276	0.743161018892807	0.860045745760679	0.906403574920502	1.032745700155324	1.134320826881881	1.297809355940155	1.485207820593850	1.658240347189126	1.812854802543905	2.081625576602173	2.377256887713768	2.760826956366416	3.290436743667717	3.895561941393203	6.501803757596812	6.239417092439484	6.829402543561014	7.419387994682542	7.720895202671760	8.022402410660978	8.196651634698416	8.370900858735854	8.389987451604028	8.409074044472206	8.460766085667614	8.512458126863020	8.461378565165998	8.410299003468976	8.219435685912072	8.028572368355170	7.834304968744176	7.640037569133182	7.052471864934356	6.464906160735530	6.934877771357950	4.245096847937641	3.466275792286585	2.828194899094772	2.470699353272845	2.171017137412506	1.937246683886054	1.701968116266296	1.515641133789149	1.365386662597205	1.215544395085821	1.067893912149629	0.918616956750858	0.796274821171425	0.734503645286969	0.622681499217216	0.000000000000000
-6.0	21	0.515944637989879	0.598080195351282	0.724343995638016	0.760702840387270	0.769805174339460	0.908066485429314	0.975740854521979	1.145598686069021	1.292573045747920	1.437651255089660	1.538596010671401	1.803328826537185	1.985012118619124	2.293748693501685	2.422666614153794	3.041269416551532	3.371767300639079	4.135989790119551	4.041685855198616	4.893134936791448	4.630577159515680	5.378906186453324	5.121805350000088	5.705462778220852	5.255166423777166	5.825562248789414	5.416692861618656	5.850217567987882	5.317117451089906	5.720662261036418	5.090606715201526	5.398046313342216	4.705546755245816	4.994009250866766	4.175686121693453	4.272005732324138	3.445504438954279	3.226065247189454	2.607805013643959	2.370896321463508	2.018713821051368	1.893332134986732	1.693593175656667	1.500654100094655	1.304896540151888	1.202518605068981	1.074342221416952	0.960350624157249	0.800714763000411	0.740051917452235	0.676351218338516	0.605729567568546	0.582006758289772
-6.5	20	0.000000000000000	0.523922520628959	0.626468764020530	0.688616445810926	0.727295388029328	0.853974212700495	0.908295760789683	1.016271488066029	1.122712045478089	1.261195616750192	1.380723861856483	1.608081600256042	1.780032862985967	2.006489084867406	2.179692764102247	2.475081810020051	2.715219330453884	2.891088912201026	3.221086800418650	3.480888737768953	3.656570134698618	3.740839825636547	3.975448685153829	4.073978480370298	4.191225978589090	4.221315665289625	4.261645652984715	4.154601832379942	4.203343044027938	4.064625874385266	4.009493221391282	3.767459414566356	3.668937390445663	3.454766557394614	3.287208581061434	3.001926207913290	2.842594499590587	2.605854688221937	2.275520588348860	2.028871552063933	1.819113712623588	1.690004405826388	1.489237965778660	1.302158568303769	1.185475616680967	1.065448996109877	0.987351623992899	0.898451600062005	0.754610884187963	0.686866867298590	0.631887666407274	0.541878794428679	0.000000000000000
-7.0	19	0.424833042816622	0.496875083937114	0.568992094004220	0.589785494653333	0.596785719266429	0.720294484885674	0.787196487870227	0.884076414607829	0.920808031348214	1.069361329870019	1.115022219748297	1.338281118825770	1.520548648201297	1.683971446849297	1.814533547367735	2.029728091072086	2.122939298955378	2.357465368000047	2.470683696506007	2.723420969425961	2.773974815873292	2.974638338254074	2.965171084608384	3.221065660921328	3.214443344919270	3.370794229289962	3.253972252650637	3.355034002071796	3.277027018256638	3.298159140422671	3.115280881411980	2.982244976488711	2.747976834575864	2.735466133532820	2.516455437244382	2.459336343821209	2.317092663272843	2.142875321730134	1.859551099465611	1.743929994290857	1.538865071552664	1.454098241693497	1.271195713327814	1.171793086212917	1.069398362158333	0.973741126377002	0.911163678382763	0.782047695264016	0.632410306390846	0.632726430407915	0.622453785563312	0.543481064452680	0.551276988282991
-7.5	18	0.000000000000000	0.469752678298653	0.445766024668344	0.504747719531757	0.552848863564290	0.643221519705543	0.725631435641962	0.812029651146844	0.882364870734275	0.980419451633374	1.032021735578458	1.109472007097443	1.276131101124191	1.394314506960749	1.542570677742722	1.706357707945176	1.800767460727170	1.945149564337778	2.060451713107407	2.168136627555591	2.300298594243034	2.418567626898070	2.501563216577709	2.630669733787359	2.691747641473049	2.793445654300314	2.730692155004572	2.734534904999969	2.731249710925608	2.735702787636801	2.557069086081737	2.298262775400645	2.253716295977113	2.222665704916420	2.093436208545387	2.001871066854319	1.912092842316962	1.789002835960146	1.631747843593604	1.548432254081220	1.391150972681919	1.316327776067123	1.147742390859023	1.044419701061750	0.948479701351580	0.848953468857033	0.783682614119259	0.686165196220449	0.620595054306492	0.589174762378915	0.557924311749257	0.458314689535737	0.000000000000000
-8.0	17	0.378755411243181	0.359923645770220	0.239571606838748	0.422710259033015	0.466640495753432	0.572780711366086	0.660078083845236	0.742574156530887	0.816202348808669	0.861060553410216	0.923173263834717	0.999578916899110	1.080189242237275	1.186081920737263	1.255076948697226	1.388019310756433	1.428623271670349	1.568103993856652	1.657836964030252	1.755892278666830	1.840515306645183	1.967604679563803	1.991844421017022	2.140867915977310	2.128431832885255	2.227813916518795	2.140815808067370	2.238552181567851	2.177734132809023	2.214428382257646	2.079029899877520	1.936415923469000	1.745959869015522	1.777591681204379	1.632752625166427	1.633490874742750	1.540404803180541	1.484075194101272	1.330005184867438	1.304574033695325	1.160978789026669	1.106898461968694	0.959026372979405	0.906716968963391	0.831147273329202	0.764552912526032	0.688448113016789	0.645941634050621	0.574629952235757	0.540211811285270	0.561754009519066	0.478106733578339	0.468008637601860
-8.5	16	0.000000000000000	0.351614886700296	0.325680319336116	0.479881214008124	0.478923001685124	0.521182746160134	0.626392114226852	0.681986542322801	0.712307324335625	0.724447149364105	0.809918236680605	0.885481154427007	0.923308521209033	1.014746985053801	1.073831580287251	1.162019314712980	1.219424140485749	1.240806175388229	1.334640104720368	1.357080216436294	1.510524835020791	1.619491363694936	1.687536666643675	1.812525676219602	1.833781971635319	1.848562370822241	1.863571718595287	1.901123880395042	1.862675632584203	1.865246708707239	1.739796441668546	1.622411149582312	1.542793109455729	1.508988525719145	1.414248907494444	1.358935003769712	1.298703953375997	1.276887952396962	1.192406648663058	1.178879906805972	1.065402422774643	0.991260909801579	0.867612074956074	0.792274528483205	0.744206412291121	0.689662794901104	0.652706550911132	0.634523274729489	0.543325393253508	0.435288521007341	0.470437774445762	0.424349597656693	0.000000000000000
-9.0	15	0.283905767436425	0.315896414018917	0.231653569797296	0.377129118704272	0.447987550818806	0.516941643482721	0.642321084579239	0.620907197547676	0.626593256846926	0.667884046668413	0.706571379096592	0.755864794359254	0.712816703118051	0.834140539159591	0.863483072684996	0.956730546281928	1.046247800171437	1.073912993451262	1.082837063026696	1.169542269303151	1.225012453306749	1.311995805884703	1.326285205643138	1.504124264756882	1.545608006614178	1.579641714039152	1.563784815096494	1.602774045810764	1.506597808425511	1.545022125995953	1.392498008507115	1.377363245513027	1.293812893505937	1.259503159114562	1.156319475322492	1.124527729843293	1.018588054156773	1.044808760999832	0.983853550581860	0.983810799674770	0.930490085464352	0.837676118294625	0.727886488560107	0.706740344279456	0.663741052450975	0.608080047526636	0.598192020997148	0.548986310992581	0.528859825041446	0.461763435309684	0.460358969599949	0.408575080019556	0.367536197376050
-9.5	14	0.000000000000000	0.396411432141652	0.320181387493239	0.348994140192864	0.388001470408248	0.456275192372705	0.521133202698841	0.532727906441737	0.549402691728054	0.613924401366029	0.622375702707406	0.718589940795367	0.680421739590212	0.745515395781516	0.750537169604579	0.755171997558300	0.859091368753646	0.925760935218684	0.955578157721436	1.013239344442866	1.044866817018142	1.077194200893991	1.199693797419718	1.332078170550611	1.343521083297029	1.360611663623697	1.353469245370252	1.439589679326010	1.364480995663221	1.415745978343949	1.245661729557998	1.200730930456746	1.129673325319288	1.078891741910674	1.004454049553955	0.964268386124195	0.936469872222461	0.899905486863732	0.873311284054392	0.842019655846895	0.776780044734069	0.701066989352464	0.649578073574198	0.643059307623537	0.568735003951739	0.480724321757316	0.502637569845956	0.434370123202242	0.433230589175625	0.422546425590001	0.413465204166363	0.382055555445531	0.000000000000000
-10.0	13	0.000000000000000	0.000000000000000	0.303666407841146	0.298500121748855	0.298748998248615	0.365249511276659	0.453208627401683	0.441993919663510	0.424365202257525	0.497203609876548	0.450417089571637	0.545608267108926	0.544764918665915	0.620025935299618	0.637978212393503	0.666953332313043	0.709184742066163	0.778415440933383	0.800475288197499	0.851672893867672	0.864021269428964	0.959698766501556	1.063217612591131	1.139729438512030	1.135786492399630	1.138494983057305	1.049890823434807	1.177304250042224	1.095990516557412	1.130122848499952	0.973672000924181	0.994519553007667	0.945257735403795	0.901446469338226	0.818336594858461	0.840463586030504	0.863117561745143	0.793503792460770	0.767466442925082	0.720157995999593	0.633543448272565	0.602533550422035	0.526299508760684	0.534800013289908	0.487415333975125	0.476536473953810	0.497263813427119	0.412199068076605	0.347145982868810	0.389646878497698	0.388899866029972	0.000000000000000	0.000000000000000
-10.5	12	0.000000000000000	0.000000000000000	0.000000000000000	0.242590940712794	0.264683850612315	0.252765227083633	0.357356927148315	0.357673942553095	0.387116670661299	0.500107746311000	0.442854341975468	0.468661119402787	0.500189550383478	0.551845214357538	0.565366943134946	0.565478377234207	0.621963162907583	0.678240798251186	0.704397869210516	0.728955673401358	0.758080185967797	0.834361983092138	0.926035687623295	1.027835478506747	1.016628653164511	1.007690952771084	1.007187362214513	1.123745980850667	1.031866874718243	1.035082898174266	0.911818629702591	0.858417545245948	0.819201604944064	0.763299805179973	0.758609747746668	0.716131801394216	0.703614379149505	0.643525678309122	0.677867598105414	0.637602436953831	0.580057478338150	0.549224255302428	0.525690246860118	0.482425902800285	0.471287235356127	0.440742426655680	0.416375722234535	0.370016352808251	0.357908103148805	0.399995239502010	0.000000000000000	0.000000000000000	0.000000000000000
-11.0	11	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.264630236404218	0.288949673898663	0.365779911554849	0.323662757967464	0.266319791523576	0.379952889459571	0.352231412616447	0.408410168869785	0.435486949107671	0.478461627695334	0.506165968554535	0.513669110376862	0.534948734078777	0.578312375905338	0.609919716992019	0.624615172163532	0.604981817948729	0.706895443967604	0.778727676303165	0.855857724942595	0.895201688980581	0.890875233345724	0.847421691801495	0.916321015566559	0.872648103290628	0.873566443487809	0.780102074465970	0.744811120943782	0.709831333946542	0.692666173460680	0.736670789554021	0.649685339221962	0.591682475149539	0.606356867225053	0.662875834233622	0.578513567123658	0.499859772823777	0.507890097960587	0.544811320577076	0.476540890084682	0.474565277993416	0.403800220665344	0.357480296047091	0.328276234305203	0.314474837416151	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-11.5	10	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.272623320551952	0.296671921204620	0.304877386238335	0.317172216276533	0.401152607387261	0.358220494044013	0.377261194352234	0.378515319244988	0.420348378761592	0.432573992790885	0.448083361639928	0.466349460913205	0.490140254299369	0.513275659256492	0.554603480312021	0.557606593157692	0.609510298526383	0.694094094753539	0.721666055979889	0.790210498144582	0.813186599829736	0.810876618907573	0.821468286323448	0.801701730235989	0.806432698020373	0.683375928878137	0.630893530116669	0.600730054151595	0.560862765162187	0.565101052477519	0.554256290790075	0.546227697931829	0.527343481207928	0.540980563196455	0.513716224483403	0.470616836315733	0.437665043139067	0.444960101423948	0.404361058967952	0.400079334193974	0.342412881965188	0.319545100203187	0.271133450949318	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.0	9	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.243407066473346	0.271392637731431	0.296339079956961	0.306668464357900	0.302236761820109	0.305661258881056	0.280964754758456	0.351432134913912	0.355698262207486	0.383016993077843	0.392225493634745	0.425437417875006	0.398439185422561	0.470644788162974	0.461330775843633	0.550970033281777	0.666472348204717	0.682461554239382	0.730787647788120	0.724464566540083	0.761429897675614	0.725585550173744	0.706257833309508	0.657555835981415	0.516075412909537	0.542871569098485	0.501332587380980	0.485150934028853	0.408614364403793	0.482353705164540	0.511628544579774	0.463287098379949	0.459986712860865	0.450796723083836	0.431226304816683	0.407393233496843	0.393002983011698	0.378031331274224	0.378978117849342	0.317189094981131	0.307153771851152	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-12.5	8	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.240947018257082	0.227236302734279	0.226945408267267	0.229029203755541	0.262182324593426	0.288904902503983	0.348717143928113	0.307518667860043	0.336060854829215	0.350218301319994	0.420944738143348	0.405745726855389	0.468205711073680	0.453677679651462	0.466566710552375	0.536756552049565	0.610920164984800	0.634642136444976	0.592454120866864	0.625391492903801	0.613186183386408	0.626891813573886	0.601457399686244	0.559586666739596	0.523184745986754	0.482120847627269	0.469794019168453	0.397680625634532	0.454915620884517	0.417509841577209	0.354189654871228	0.390445480120889	0.398257650174393	0.406272218054227	0.367678603019923	0.367829993929927	0.335783165267904	0.321006370951823	0.240211608258842	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.0	7	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.144713704455807	0.186621325650521	0.124752320341361	0.224258559707112	0.263755386735938	0.257316739374787	0.189598410475360	0.256338362349529	0.251642118672666	0.319115858808681	0.335393272781966	0.383759715549196	0.418607521136158	0.423099104278461	0.403066984456369	0.536465574487711	0.604406612140122	0.584700491403592	0.534495769686317	0.578178242720923	0.586665837913384	0.562520427875821	0.597629108375850	0.488878700168419	0.434172037972887	0.371953274989412	0.257398498081366	0.349649771289913	0.349305545973319	0.342566077431631	0.349347902577070	0.369981722042031	0.427926314205908	0.363892825615751	0.374855224420183	0.318744950795126	0.329052592431206	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-13.5	6	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.250073869537649	0.199550584417143	0.246344207157721	0.240084769138310	0.227196016359739	0.233077091752470	0.248052065420877	0.244409258760259	0.268483305636742	0.292017723814177	0.312832357204981	0.350990908142010	0.404155200968943	0.439169127643813	0.527468536369554	0.557316104596307	0.607445462921066	0.544285566031629	0.578365179897581	0.543373674844104	0.464329365527807	0.472854224431010	0.400528908338187	0.348477409742688	0.326448544734942	0.308385379815873	0.336979420220450	0.308501457315731	0.317421206304906	0.312270873162588	0.304395021210753	0.326387406920933	0.285111160816992	0.289147122810308	0.235288821061212	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.0	5	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.177031940631841	0.207898508685543	0.223043466299840	0.229334883356081	0.267461874753906	0.242358098574053	0.209459545310751	0.236821478044473	0.251361959633018	0.272018043303061	0.268368553257958	0.363671329449561	0.421985788780386	0.465348181214585	0.489943806954486	0.496807829278616	0.456835851621554	0.514421639832613	0.544134316037646	0.474913986539190	0.428929515482195	0.350424644171919	0.232760147924737	0.294776541554648	0.312715056226735	0.291781198062928	0.230299656764247	0.278809760063057	0.277919362557624	0.280783878687654	0.288117131450078	0.273585129768346	0.261333284942844	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-14.5	4	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.185174420652770	0.198758027182024	0.199638176010840	0.225066306730928	0.244458908810678	0.223217651955633	0.217981101597382	0.229776873173002	0.255509303116286	0.276862910040512	0.360175774790959	0.400284444766568	0.421994592753912	0.437017547083715	0.433006195617359	0.436902495729038	0.478351211773670	0.477995245924839	0.462262749109113	0.380571443285206	0.339480004942556	0.305968014895742	0.307182417332176	0.297594254065305	0.287130659040280	0.274542271282071	0.289598814625450	0.290403122442819	0.252703999532162	0.275376934830916	0.259778941863469	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.0	3	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.187176045764646	0.181637310819637	0.188706267348290	0.208138847366615	0.220971052103720	0.201272785047586	0.194255128345321	0.209166194702698	0.223398008996843	0.312405862768019	0.396981622741014	0.407555344966469	0.403125593009101	0.398166263990782	0.379416723903571	0.418269804294954	0.427232706778928	0.402261183074356	0.291613503606960	0.313354071256695	0.344449489383500	0.287969436480532	0.283348883662030	0.275284450169220	0.291139954698308	0.289848061661883	0.341390313056040	0.280826493230038	0.300907666477955	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-15.5	2	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.151028754154772	0.144001378030027	0.178419161203772	0.158958984280488	0.171883858143921	0.186035660251641	0.163502338352341	0.244187167442230	0.269068044543261	0.337647621873594	0.408119571361848	0.377438977135305	0.377116543433096	0.386005767364438	0.388078574723649	0.417448655593128	0.427935772802425	0.334456562203798	0.277873287093763	0.259284048891838	0.216896955544423	0.232532125956093	0.239518303276261	0.248059124182563	0.237263164267734	0.266543068771067	0.228303993853995	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
-16.0	1	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.057851329413274	0.000000000000000	0.064561865670538	0.000000000000000	0.214501316164980	0.000000000000000	0.320780277876476	0.000000000000000	0.276421248848253	0.000000000000000	0.321394200737175	0.000000000000000	0.399411227397435	0.000000000000000	0.426547568067512	0.000000000000000	0.340403685312044	0.000000000000000	0.197916463545667	0.000000000000000	0.190364361341658	0.000000000000000	0.224315074487950	0.000000000000000	0.259214803906501	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
	COL	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53
	Xcm	-13.0	-12.5	-12.0	-11.5	-11.0	-10.5	-10.0	-9.5	-9.0	-8.5	-8.0	-7.5	-7.0	-6.5	-6.0	-5.5	-5.0	-4.5	-4.0	-3.5	-3.0	-2.5	-2.0	-1.5	-1.0	-0.5	0.0	0.5	1.0	1.5	2.0	2.5	3.0	3.5	4.0	4.5	5.0	5.5	6.0	6.5	7.0	7.5	8.0	8.5	9.0	9.5	10.0	10.5	11.0	11.5	12.0	12.5	13.0

Dose Interpolated
Ycm	ROW	
16.0	65	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.012257682578057	0.000000000000000	0.015879178900647	0.000000000000000	0.011262200083930	0.000000000000000	0.019871077685087	0.000000000000000	0.020850832423344	0.000000000000000	0.016995768576470	0.000000000000000	0.021549890722274	0.000000000000000	0.026869297057973	0.000000000000000	0.022905402199123	0.000000000000000	0.016498923532441	0.000000000000000	0.014656593810458	0.000000000000000	0.018180547164429	0.000000000000000	0.018642650835546	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.5	64	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.018378626963991	0.014989634184939	0.015432784305449	0.014890287235360	0.012418960217455	0.018549074416815	0.023666010435425	0.021904068879152	0.025394142789617	0.027873854629760	0.034931074632647	0.032221507519404	0.035801939092632	0.034416478819118	0.037743317328204	0.036171560508877	0.038572142472706	0.030160619991604	0.024467364959974	0.023540929787602	0.026956827637791	0.022002636853223	0.021560544343957	0.020423693599548	0.023123557815708	0.021999538606670	0.022664828471944	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
15.0	63	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.022677034316379	0.019088827030230	0.013889442892261	0.017357419980827	0.015830225517888	0.019458096511236	0.026849126930450	0.023371772017196	0.018685044606480	0.028047869065504	0.030319368673432	0.039147983286195	0.041157247775868	0.041566755446784	0.042570768133364	0.040662971642767	0.041501485176626	0.039334493855735	0.034697570334614	0.030608219064426	0.026240603020200	0.027017111915231	0.024836581620685	0.024481723656373	0.018830125074096	0.023331368517141	0.023567117303481	0.022633410412137	0.021149967764790	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.5	62	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.018021366653336	0.021730477845988	0.021410203948289	0.020092188642935	0.024277227207711	0.020901676787974	0.022734073379150	0.023798003437874	0.024286906096429	0.026726479565267	0.037792920192488	0.038038873869674	0.050184242062833	0.045179768694889	0.046737066785274	0.044850389522691	0.040836315932875	0.042403756461404	0.042566777438993	0.039183597358104	0.037027337942916	0.032349297288117	0.030034435382247	0.028724842067597	0.032699643586752	0.026842372428441	0.027804673875280	0.025959478817193	0.023151728108335	0.025053121913536	0.021762625489305	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
14.0	61	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.019909196071731	0.023569044619529	0.024813306465950	0.025509870246050	0.020791880523478	0.023568545480110	0.020765181047147	0.024030737064927	0.021321907345467	0.026881936019847	0.026141047365673	0.033905890692681	0.033858964549943	0.045078756891103	0.042640518155580	0.048749426046546	0.049257407239251	0.046674849380900	0.044710447297122	0.044848154253794	0.042442703715893	0.039256991474756	0.036094812807106	0.032134969790489	0.027328707680703	0.030259201811767	0.028035047177635	0.030302034353598	0.029314395981676	0.029499821067805	0.034148166291713	0.027908574276355	0.023716752919966	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.5	60	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.025729184451412	0.025579146155547	0.031532309287100	0.029560161235982	0.035024090046481	0.024078419763157	0.028439893142104	0.027647272988352	0.031301786487943	0.030563925644612	0.035777883271818	0.034476944893599	0.037830630662621	0.042801023666824	0.053631302796057	0.051106712019336	0.056362712006080	0.055211016008515	0.051895227054351	0.049408015395812	0.049672688563167	0.046563590260664	0.041463111433110	0.036986720674608	0.035081923291902	0.033036245541920	0.032973408801978	0.033018884513710	0.036054020379802	0.032013744974432	0.031384993889497	0.031081460655212	0.032006752404435	0.030300162553590	0.029504185843898	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
13.0	59	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.020189495384752	0.024689118308046	0.025145894811944	0.028941688526593	0.026870939144396	0.027005751862179	0.012057815340563	0.026013496560462	0.030082231276214	0.033055236601126	0.033854125473221	0.039171065460487	0.038158218274284	0.042023754354358	0.045883196658675	0.053901658629700	0.051792315119627	0.058448439696553	0.063328717734379	0.057389237790273	0.051353698668608	0.053118536153898	0.052675857330487	0.045418957446724	0.035307035166313	0.037852251805194	0.036760942393097	0.037742043027413	0.035013061695426	0.037525042867098	0.031301569646754	0.032223412011443	0.026785930035203	0.034619177898566	0.035972959046059	0.027919329921746	0.016356329100213	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
12.5	58	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.027785173228265	0.026409215464399	0.027691898584078	0.029271191517390	0.032217610862933	0.031448284391750	0.034070162917276	0.028057403060085	0.033474046482967	0.034452881685535	0.036982803167127	0.042768326288948	0.048894034822623	0.045289123675995	0.046222971821852	0.052912485839611	0.064299819944442	0.060672958393255	0.062310013926127	0.064386113814827	0.062979307703752	0.060989541759285	0.058771900053330	0.056552496816254	0.052229825856986	0.045845984055313	0.044259106369463	0.042576155514432	0.046220759219151	0.043663948358424	0.047731519746412	0.039689594467725	0.039421154474318	0.036088984694771	0.043711070108567	0.034768710157323	0.029843845696812	0.025920115080555	0.032083166979059	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000	0.000000000000000
